,lsoa,latitude,longitude,area,month,score_0,score_1
213,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,9,3,4
214,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,10,11,9
215,E01004881,53.601459999999996,-2.5502599999999997,245099.0525,11,15,10
216,E01004888,53.60569,-2.5417400000000003,348569.3321,0,1,3
217,E01004888,53.60569,-2.5417400000000003,348569.3321,1,3,0
218,E01004888,53.60569,-2.5417400000000003,348569.3321,2,1,5
219,E01004888,53.60569,-2.5417400000000003,348569.3321,3,0,3
220,E01004888,53.60569,-2.5417400000000003,348569.3321,4,1,0
221,E01004888,53.60569,-2.5417400000000003,348569.3321,5,4,1
222,E01004888,53.60569,-2.5417400000000003,348569.3321,6,8,1
223,E01004888,53.60569,-2.5417400000000003,348569.3321,7,7,1
224,E01004888,53.60569,-2.5417400000000003,348569.3321,8,2,3
225,E01004888,53.60569,-2.5417400000000003,348569.3321,9,1,2
226,E01004888,53.60569,-2.5417400000000003,348569.3321,10,3,2
227,E01004888,53.60569,-2.5417400000000003,348569.3321,11,2,0
228,E01004889,53.60484,-2.54846,198635.4821,0,8,8
229,E01004889,53.60484,-2.54846,198635.4821,1,3,4
230,E01004889,53.60484,-2.54846,198635.4821,2,3,2
231,E01004889,53.60484,-2.54846,198635.4821,3,5,6
232,E01004889,53.60484,-2.54846,198635.4821,4,8,8
233,E01004889,53.60484,-2.54846,198635.4821,5,8,5
234,E01004889,53.60484,-2.54846,198635.4821,6,2,6
235,E01004889,53.60484,-2.54846,198635.4821,7,3,3
236,E01004889,53.60484,-2.54846,198635.4821,8,3,6
237,E01004889,53.60484,-2.54846,198635.4821,9,10,5
238,E01004889,53.60484,-2.54846,198635.4821,10,8,3
239,E01004889,53.60484,-2.54846,198635.4821,11,3,3
240,E01004890,53.600019999999994,-2.54358,176796.5549,0,3,25
241,E01004890,53.600019999999994,-2.54358,176796.5549,1,6,13
242,E01004890,53.600019999999994,-2.54358,176796.5549,2,17,15
243,E01004890,53.600019999999994,-2.54358,176796.5549,3,14,24
244,E01004890,53.600019999999994,-2.54358,176796.5549,4,16,20
245,E01004890,53.600019999999994,-2.54358,176796.5549,5,8,14
246,E01004890,53.600019999999994,-2.54358,176796.5549,6,12,14
247,E01004890,53.600019999999994,-2.54358,176796.5549,7,5,20
248,E01004890,53.600019999999994,-2.54358,176796.5549,8,8,8
249,E01004890,53.600019999999994,-2.54358,176796.5549,9,7,12
250,E01004890,53.600019999999994,-2.54358,176796.5549,10,7,6
251,E01004890,53.600019999999994,-2.54358,176796.5549,11,12,16
252,E01004766,53.59964,-2.43954,507738.5161,0,1,16
253,E01004766,53.59964,-2.43954,507738.5161,1,6,6
254,E01004766,53.59964,-2.43954,507738.5161,2,5,18
255,E01004766,53.59964,-2.43954,507738.5161,3,11,13
256,E01004766,53.59964,-2.43954,507738.5161,4,6,14
257,E01004766,53.59964,-2.43954,507738.5161,5,12,5
258,E01004766,53.59964,-2.43954,507738.5161,6,3,17
259,E01004766,53.59964,-2.43954,507738.5161,7,8,8
260,E01004766,53.59964,-2.43954,507738.5161,8,8,6
261,E01004766,53.59964,-2.43954,507738.5161,9,4,4
262,E01004766,53.59964,-2.43954,507738.5161,10,6,7
263,E01004766,53.59964,-2.43954,507738.5161,11,4,6
264,E01004767,53.59927,-2.42647,884155.0936,0,5,14
265,E01004767,53.59927,-2.42647,884155.0936,1,11,16
266,E01004767,53.59927,-2.42647,884155.0936,2,11,5
267,E01004767,53.59927,-2.42647,884155.0936,3,12,13
268,E01004767,53.59927,-2.42647,884155.0936,4,7,13
269,E01004767,53.59927,-2.42647,884155.0936,5,8,21
270,E01004767,53.59927,-2.42647,884155.0936,6,24,21
271,E01004767,53.59927,-2.42647,884155.0936,7,5,5
272,E01004767,53.59927,-2.42647,884155.0936,8,4,8
273,E01004767,53.59927,-2.42647,884155.0936,9,5,13
274,E01004767,53.59927,-2.42647,884155.0936,10,3,3
275,E01004767,53.59927,-2.42647,884155.0936,11,7,5
276,E01004772,53.60579,-2.44373,537599.9495,0,6,8
277,E01004772,53.60579,-2.44373,537599.9495,1,13,3
278,E01004772,53.60579,-2.44373,537599.9495,2,9,4
279,E01004772,53.60579,-2.44373,537599.9495,3,5,8
280,E01004772,53.60579,-2.44373,537599.9495,4,7,9
281,E01004772,53.60579,-2.44373,537599.9495,5,14,9
282,E01004772,53.60579,-2.44373,537599.9495,6,5,8
283,E01004772,53.60579,-2.44373,537599.9495,7,7,6
284,E01004772,53.60579,-2.44373,537599.9495,8,4,3
285,E01004772,53.60579,-2.44373,537599.9495,9,6,11
286,E01004772,53.60579,-2.44373,537599.9495,10,7,3
287,E01004772,53.60579,-2.44373,537599.9495,11,3,6
288,E01004774,53.60304,-2.4389,452446.7476,0,4,3
289,E01004774,53.60304,-2.4389,452446.7476,1,8,1
290,E01004774,53.60304,-2.4389,452446.7476,2,7,4
291,E01004774,53.60304,-2.4389,452446.7476,3,6,7
292,E01004774,53.60304,-2.4389,452446.7476,4,5,5
293,E01004774,53.60304,-2.4389,452446.7476,5,2,5
294,E01004774,53.60304,-2.4389,452446.7476,6,5,5
295,E01004774,53.60304,-2.4389,452446.7476,7,5,6
296,E01004774,53.60304,-2.4389,452446.7476,8,5,4
297,E01004774,53.60304,-2.4389,452446.7476,9,4,2
298,E01004774,53.60304,-2.4389,452446.7476,10,2,4
299,E01004774,53.60304,-2.4389,452446.7476,11,5,2
300,E01004824,53.593990000000005,-2.42789,1342964.115,0,3,4
301,E01004824,53.593990000000005,-2.42789,1342964.115,1,2,7
302,E01004824,53.593990000000005,-2.42789,1342964.115,2,4,8
303,E01004824,53.593990000000005,-2.42789,1342964.115,3,8,3
304,E01004824,53.593990000000005,-2.42789,1342964.115,4,3,7
305,E01004824,53.593990000000005,-2.42789,1342964.115,5,5,4
306,E01004824,53.593990000000005,-2.42789,1342964.115,6,8,5
307,E01004824,53.593990000000005,-2.42789,1342964.115,7,4,6
308,E01004824,53.593990000000005,-2.42789,1342964.115,8,4,2
309,E01004824,53.593990000000005,-2.42789,1342964.115,9,1,3
