,lsoa,lat,lon
24805,E01024806,51.12573,0.48327
24806,E01024807,51.03855,0.50109
24807,E01024808,51.04644,0.50693
24808,E01024809,51.02521,0.56571
24809,E01024810,51.05558,0.50012
24810,E01024811,51.17613,0.38865
24811,E01024812,51.17464,0.41233
24812,E01024813,51.18593,0.39217
24813,E01024814,51.1868,0.38531
24814,E01024815,51.17749,0.38169
24815,E01024816,51.17113,0.38064
24816,E01024817,51.12123,0.26404
24817,E01024818,51.11603,0.26476
24818,E01024819,51.12612,0.26093
24819,E01024820,51.12478,0.2717
24820,E01024821,51.12978,0.27731
24821,E01024822,51.1299,0.30121
24822,E01024823,51.13287,0.26944
24823,E01024824,51.12251,0.28026
24824,E01024825,51.16124,0.32976
24825,E01024826,51.14538,0.32726
24826,E01024827,51.15216,0.32776
24827,E01024828,51.14157,0.32961
24828,E01024829,51.13857,0.23168
24829,E01024830,51.1357,0.22789
24830,E01024831,51.13693,0.23983
24831,E01024832,51.13814,0.27457
24832,E01024833,51.13803,0.26918
24833,E01024834,51.14299,0.27617
24834,E01024835,51.1443,0.26871
24835,E01024836,51.14782,0.27164
24836,E01024837,51.14849,0.25392
24837,E01024838,51.14362,0.25504
24838,E01024839,51.15356,0.29426
24839,E01024840,51.14929,0.28105
24840,E01024841,51.14512,0.28395
24841,E01024842,51.14162,0.29151
24842,E01024843,51.15412,0.27845
24843,E01024844,51.15632,0.25636
24844,E01024845,51.15328,0.26569
24845,E01024846,51.15354,0.24759
24846,E01024847,51.15888,0.27609
24847,E01024848,51.1602,0.26148
24848,E01024849,51.15893,0.24732
24849,E01024850,51.16923,0.26244
24850,E01024851,51.12618,0.18315
24851,E01024852,51.13053,0.22074
24852,E01024853,51.14407,0.21334
24853,E01024854,51.16777,0.22538
24854,E01024855,53.78827,-2.23088
24855,E01024856,53.8016,-2.23167
24856,E01024857,53.79577,-2.23115
24857,E01024858,53.78953,-2.23596
24858,E01024859,53.81146,-2.2025
24859,E01024860,53.80785,-2.16449
24860,E01024861,53.81211,-2.21473
24861,E01024862,53.80952,-2.21075
24862,E01024863,53.79115,-2.21424
24863,E01024864,53.7868,-2.2246
24864,E01024865,53.79047,-2.22306
24865,E01024866,53.7825,-2.21528
24866,E01024867,53.79137,-2.20611
24867,E01024868,53.78102,-2.16008
24868,E01024869,53.77361,-2.19769
24869,E01024870,53.74851,-2.18309
24870,E01024871,53.77808,-2.25655
24871,E01024872,53.7805,-2.26412
24872,E01024873,53.77557,-2.26122
24873,E01024874,53.76133,-2.25832
24874,E01024875,53.80241,-2.24121
24875,E01024876,53.79943,-2.23908
24876,E01024877,53.79213,-2.24391
24877,E01024878,53.80336,-2.25085
24878,E01024879,53.795,-2.28994
24879,E01024880,53.79503,-2.27749
24880,E01024881,53.79392,-2.26871
24881,E01024882,53.79119,-2.27143
24882,E01024883,53.80759,-2.31113
24883,E01024884,53.79797,-2.30309
24884,E01024885,53.79976,-2.31235
24885,E01024886,53.79628,-2.30704
24886,E01024887,53.78818,-2.32268
24887,E01024888,53.76808,-2.30262
24888,E01024889,53.80127,-2.3256
24889,E01024890,53.79428,-2.3163
24890,E01024891,53.81328,-2.22727
24891,E01024892,53.80507,-2.22056
24892,E01024893,53.80058,-2.22434
24893,E01024894,53.81327,-2.22046
24894,E01024895,53.80488,-2.23433
24895,E01024896,53.80935,-2.24439
24896,E01024897,53.8106,-2.23377
24897,E01024898,53.80726,-2.23171
24898,E01024899,53.78345,-2.28236
24899,E01024900,53.78373,-2.27051
24900,E01024901,53.79014,-2.29264
24901,E01024902,53.78994,-2.28057
24902,E01024903,53.77626,-2.24829
24903,E01024904,53.77735,-2.22914
24904,E01024905,53.77777,-2.25296
24905,E01024906,53.78381,-2.2389
24906,E01024907,53.78786,-2.25926
24907,E01024908,53.78645,-2.26368
24908,E01024909,53.78902,-2.25191
24909,E01024910,53.78151,-2.24816
24910,E01024911,53.7944,-2.26082
24911,E01024912,53.80527,-2.29425
24912,E01024913,53.79876,-2.25994
24913,E01024914,53.80555,-2.27121
24914,E01024915,53.61332,-2.59577
24915,E01024916,53.60735,-2.61829
24916,E01024917,53.61118,-2.60683
24917,E01024918,53.61106,-2.57711
24918,E01024919,53.67248,-2.65697
24919,E01024920,53.66148,-2.64793
24920,E01024921,53.7181,-2.58785
24921,E01024922,53.61057,-2.67821
24922,E01024923,53.63731,-2.69732
24923,E01024924,53.62609,-2.6798
24924,E01024925,53.65304,-2.62341
24925,E01024926,53.65253,-2.60646
24926,E01024927,53.64838,-2.61862
24927,E01024928,53.65716,-2.61636
24928,E01024929,53.66398,-2.62148
24929,E01024930,53.66076,-2.61815
24930,E01024931,53.65738,-2.6271
24931,E01024932,53.66758,-2.61162
24932,E01024933,53.66657,-2.62827
24933,E01024934,53.65452,-2.6433
24934,E01024935,53.65179,-2.65307
24935,E01024936,53.6507,-2.63469
24936,E01024937,53.6647,-2.63561
24937,E01024938,53.64165,-2.62869
24938,E01024939,53.63279,-2.62388
24939,E01024940,53.65019,-2.62837
24940,E01024941,53.64486,-2.63156
24941,E01024942,53.64088,-2.63923
24942,E01024943,53.63801,-2.64956
24943,E01024944,53.63232,-2.63702
24944,E01024945,53.64549,-2.64609
24945,E01024946,53.69756,-2.64639
24946,E01024947,53.7004,-2.63501
24947,E01024948,53.69416,-2.63728
24948,E01024949,53.68576,-2.6417
24949,E01024950,53.68074,-2.63838
24950,E01024951,53.71571,-2.641
24951,E01024952,53.71077,-2.64603
24952,E01024953,53.7142,-2.63371
24953,E01024954,53.70908,-2.63652
24954,E01024955,53.70491,-2.64919
24955,E01024956,53.69466,-2.65821
24956,E01024957,53.70539,-2.6663
24957,E01024958,53.69431,-2.67076
24958,E01024959,53.6196,-2.65673
24959,E01024960,53.62714,-2.66039
24960,E01024961,53.6162,-2.64621
24961,E01024962,53.63075,-2.65597
24962,E01024963,53.64994,-2.73367
24963,E01024964,53.62799,-2.7777
24964,E01024965,53.64555,-2.74559
24965,E01024966,53.64653,-2.70999
24966,E01024967,53.67287,-2.69598
24967,E01024968,53.6701,-2.67255
24968,E01024969,53.66724,-2.68296
24969,E01024970,53.65785,-2.6658
24970,E01024971,53.66051,-2.69576
24971,E01024972,53.66342,-2.66012
24972,E01024973,53.62879,-2.56774
24973,E01024974,53.66639,-2.78951
24974,E01024975,53.67425,-2.74696
24975,E01024976,53.66465,-2.7786
24976,E01024977,53.66122,-2.5728
24977,E01024978,53.68485,-2.53526
24978,E01024979,53.68626,-2.57878
24979,E01024980,53.68765,-2.55631
24980,E01024981,53.7418,-2.98242
24981,E01024982,53.73493,-2.99274
24982,E01024983,53.74461,-2.99271
24983,E01024984,53.75769,-3.04174
24984,E01024985,53.75826,-3.02863
24985,E01024986,53.74812,-3.05515
24986,E01024987,53.75239,-3.02597
24987,E01024988,53.73666,-3.04293
24988,E01024989,53.75704,-3.02033
24989,E01024990,53.73977,-2.9593
24990,E01024991,53.73356,-2.96647
24991,E01024992,53.74674,-2.96977
24992,E01024993,53.84665,-2.8938
24993,E01024994,53.73843,-3.02308
24994,E01024995,53.73652,-3.00906
24995,E01024996,53.74601,-3.02152
24996,E01024997,53.74543,-2.85835
24997,E01024998,53.75756,-2.84935
24998,E01024999,53.74368,-2.86999
24999,E01025000,53.75924,-2.87661
25000,E01025001,53.76521,-3.00157
25001,E01025002,53.75454,-3.01217
25002,E01025003,53.74918,-3.01176
25003,E01025004,53.76558,-3.02306
25004,E01025005,53.76178,-3.01522
25005,E01025006,53.77017,-3.01725
25006,E01025007,53.78491,-2.89742
25007,E01025008,53.78247,-2.86407
25008,E01025009,53.78467,-2.87732
25009,E01025010,53.77681,-2.87734
25010,E01025011,53.78071,-2.87331
25011,E01025012,53.80198,-2.88381
25012,E01025013,53.78859,-2.8812
25013,E01025014,53.79243,-2.82963
25014,E01025015,53.77135,-2.84465
25015,E01025016,53.75639,-2.98402
25016,E01025017,53.74979,-3.00003
25017,E01025018,53.75701,-2.99503
25018,E01025019,53.77287,-2.90891
25019,E01025020,53.74599,-2.94082
25020,E01025021,53.74578,-2.95466
25021,E01025022,53.73417,-2.94301
25022,E01025023,53.76555,-3.02973
25023,E01025024,53.76829,-3.05047
25024,E01025025,53.76086,-3.03224
25025,E01025026,53.83355,-2.92976
25026,E01025027,53.81193,-2.95411
25027,E01025028,53.81783,-2.98715
25028,E01025029,53.74908,-2.91027
25029,E01025030,53.74487,-2.8844
25030,E01025031,53.77911,-2.95786
25031,E01025032,53.78445,-2.37445
25032,E01025033,53.78093,-2.357
25033,E01025034,53.76648,-2.37834
25034,E01025035,53.75034,-2.33549
25035,E01025036,53.75089,-2.3632
25036,E01025037,53.74477,-2.35905
25037,E01025038,53.73774,-2.34537
25038,E01025039,53.7331,-2.34371
25039,E01025040,53.73928,-2.35406
25040,E01025041,53.75411,-2.37172
25041,E01025042,53.74935,-2.37441
25042,E01025043,53.75224,-2.37942
25043,E01025044,53.76053,-2.38613
25044,E01025045,53.75824,-2.38027
25045,E01025046,53.75775,-2.3941
25046,E01025047,53.75229,-2.38499
25047,E01025048,53.78194,-2.38687
25048,E01025049,53.77752,-2.38815
25049,E01025050,53.77143,-2.39255
25050,E01025051,53.76493,-2.34081
25051,E01025052,53.75885,-2.34334
25052,E01025053,53.77365,-2.33945
25053,E01025054,53.72492,-2.38685
25054,E01025055,53.74017,-2.39921
25055,E01025056,53.7393,-2.3861
25056,E01025057,53.76007,-2.36328
25057,E01025058,53.7608,-2.37283
25058,E01025059,53.76433,-2.36209
25059,E01025060,53.78231,-2.40715
25060,E01025061,53.79303,-2.38375
25061,E01025062,53.78203,-2.40448
25062,E01025063,53.78317,-2.41663
25063,E01025064,53.79462,-2.42032
25064,E01025065,53.78619,-2.40899
25065,E01025066,53.79527,-2.39713
25066,E01025067,53.75723,-2.36057
25067,E01025068,53.75466,-2.35923
25068,E01025069,53.75436,-2.35507
25069,E01025070,53.77286,-2.41812
25070,E01025071,53.76563,-2.40697
25071,E01025072,53.77481,-2.4055
25072,E01025073,53.76395,-2.41715
25073,E01025074,53.76552,-2.43381
25074,E01025075,53.74815,-2.39385
25075,E01025076,53.74322,-2.39761
25076,E01025077,53.74601,-2.40145
25077,E01025078,53.74778,-2.40898
25078,E01025079,53.74704,-2.43536
25079,E01025080,53.72951,-2.42269
25080,E01025081,53.74725,-2.41353
25081,E01025082,53.74319,-2.37816
25082,E01025083,53.74749,-2.38254
25083,E01025084,53.74426,-2.36966
25084,E01025085,54.07459,-2.84538
25085,E01025086,54.07954,-2.83086
25086,E01025087,54.09036,-2.86368
25087,E01025088,54.124,-2.78551
25088,E01025089,54.1018,-2.78848
25089,E01025090,54.1144,-2.81102
25090,E01025091,54.05448,-2.78693
25091,E01025092,54.06124,-2.78915
25092,E01025093,54.05256,-2.79607
25093,E01025094,54.04915,-2.79248
25094,E01025095,54.05591,-2.77759
25095,E01025096,54.11902,-2.77198
25096,E01025097,54.12156,-2.76408
25097,E01025098,54.13275,-2.7632
25098,E01025099,54.05142,-2.80784
25099,E01025100,54.04567,-2.82832
25100,E01025101,54.04954,-2.81298
25101,E01025102,54.04242,-2.80976
25102,E01025103,54.03877,-2.82451
25103,E01025104,54.04477,-2.80005
25104,E01025105,53.98748,-2.6768
25105,E01025106,53.99297,-2.7901
25106,E01025107,54.02394,-2.76944
25107,E01025108,54.07896,-2.77305
25108,E01025109,54.09395,-2.71882
25109,E01025110,54.06846,-2.88152
25110,E01025111,54.0672,-2.86439
25111,E01025112,54.06809,-2.87266
25112,E01025113,54.06359,-2.87107
25113,E01025114,54.05168,-2.89679
25114,E01025115,54.05159,-2.88477
25115,E01025116,54.05767,-2.90135
25116,E01025117,54.06373,-2.88281
25117,E01025118,54.06105,-2.87786
25118,E01025119,54.05758,-2.88175
25119,E01025120,54.06548,-2.8973
25120,E01025121,54.04378,-2.88002
25121,E01025122,54.04377,-2.90661
25122,E01025123,54.03882,-2.88845
25123,E01025124,54.03946,-2.89702
25124,E01025125,54.04048,-2.78926
25125,E01025126,54.04222,-2.77932
25126,E01025127,54.03523,-2.7811
25127,E01025128,54.04599,-2.78926
25128,E01025129,54.04314,-2.79076
25129,E01025130,54.13403,-2.70443
25130,E01025131,54.04113,-2.73419
25131,E01025132,54.06454,-2.58931
25132,E01025133,54.0777,-2.7126
25133,E01025134,54.03584,-2.87245
25134,E01025135,54.00025,-2.9067
25135,E01025136,54.07067,-2.85964
25136,E01025137,54.06937,-2.84702
25137,E01025138,54.06834,-2.85372
25138,E01025139,54.07375,-2.86918
25139,E01025140,54.07463,-2.85562
25140,E01025141,54.03183,-2.78963
25141,E01025142,54.02439,-2.78735
25142,E01025143,54.02647,-2.79119
25143,E01025144,54.03472,-2.80158
25144,E01025145,54.03681,-2.79154
25145,E01025146,54.02688,-2.81469
25146,E01025147,54.03896,-2.7952
25147,E01025148,54.16918,-2.81236
25148,E01025149,54.06316,-2.80109
25149,E01025150,54.06017,-2.8047
25150,E01025151,54.057,-2.80082
25151,E01025152,54.06634,-2.796
25152,E01025153,54.06311,-2.81577
25153,E01025154,54.06388,-2.80973
25154,E01025155,54.06179,-2.82159
25155,E01025156,54.05814,-2.81193
25156,E01025157,54.05368,-2.82538
25157,E01025158,54.08748,-2.8081
25158,E01025159,54.09402,-2.82373
25159,E01025160,54.1037,-2.81944
25160,E01025161,54.07418,-2.83034
25161,E01025162,54.07075,-2.83974
25162,E01025163,54.0697,-2.82879
25163,E01025164,54.06499,-2.83344
25164,E01025165,54.0614,-2.83126
25165,E01025166,54.11602,-2.64154
25166,E01025167,54.17856,-2.57045
25167,E01025168,54.13985,-2.76929
25168,E01025169,54.1408,-2.81384
25169,E01025170,54.06398,-2.85586
25170,E01025171,54.05795,-2.8686
25171,E01025172,54.05774,-2.84412
25172,E01025173,54.06347,-2.84453
25173,E01025174,53.84516,-2.23402
25174,E01025175,53.85553,-2.2249
25175,E01025176,53.85077,-2.21245
25176,E01025177,53.87491,-2.21994
25177,E01025178,53.86503,-2.09898
25178,E01025179,53.85542,-2.14035
25179,E01025180,53.83395,-2.10761
25180,E01025181,53.84646,-2.20749
25181,E01025182,53.8421,-2.2164
25182,E01025183,53.84448,-2.20208
25183,E01025184,53.84064,-2.2093
25184,E01025185,53.82915,-2.23481
25185,E01025186,53.82282,-2.24005
25186,E01025187,53.82481,-2.21735
25187,E01025188,53.83222,-2.21009
25188,E01025189,53.83119,-2.20374
25189,E01025190,53.82488,-2.20363
25190,E01025191,53.92425,-2.19464
25191,E01025192,53.92073,-2.18231
25192,E01025193,53.9291,-2.17485
25193,E01025194,53.91978,-2.19167
25194,E01025195,53.90718,-2.19077
25195,E01025196,53.91554,-2.18903
25196,E01025197,53.9213,-2.21381
25197,E01025198,53.91447,-2.17802
25198,E01025199,53.9051,-2.16927
25199,E01025200,53.91001,-2.12863
25200,E01025201,53.91316,-2.13869
25201,E01025202,53.89459,-2.13597
25202,E01025203,53.87873,-2.16597
25203,E01025204,53.84904,-2.28074
25204,E01025205,53.86226,-2.16518
25205,E01025206,53.86511,-2.15162
25206,E01025207,53.85898,-2.16653
25207,E01025208,53.85956,-2.15696
25208,E01025209,53.83547,-2.16887
25209,E01025210,53.84221,-2.1959
25210,E01025211,53.836,-2.25535
25211,E01025212,53.8189,-2.22737
25212,E01025213,53.81922,-2.2557
25213,E01025214,53.8186,-2.21182
25214,E01025215,53.82251,-2.22984
25215,E01025216,53.82799,-2.18016
25216,E01025217,53.83596,-2.20154
25217,E01025218,53.83565,-2.20572
25218,E01025219,53.83838,-2.20354
25219,E01025220,53.86364,-2.16944
25220,E01025221,53.8664,-2.17687
25221,E01025222,53.86362,-2.19092
25222,E01025223,53.85691,-2.17783
25223,E01025224,53.83311,-2.21493
25224,E01025225,53.82948,-2.22068
25225,E01025226,53.85265,-2.1873
25226,E01025227,53.85379,-2.16914
25227,E01025228,53.84798,-2.17533
25228,E01025229,53.83377,-2.2266
25229,E01025230,53.83927,-2.22147
25230,E01025231,53.76577,-2.73572
25231,E01025232,53.76612,-2.72665
25232,E01025233,53.77116,-2.73601
25233,E01025234,53.78769,-2.64929
25234,E01025235,53.77707,-2.67183
25235,E01025236,53.77699,-2.66385
25236,E01025237,53.78297,-2.67039
25237,E01025238,53.78112,-2.66563
25238,E01025239,53.77964,-2.7226
25239,E01025240,53.77737,-2.72853
25240,E01025241,53.78065,-2.71519
25241,E01025242,53.78404,-2.70644
25242,E01025243,53.77966,-2.69958
25243,E01025244,53.76769,-2.69095
25244,E01025245,53.77391,-2.68218
25245,E01025246,53.7704,-2.6875
25246,E01025247,53.75865,-2.67909
25247,E01025248,53.76315,-2.66522
25248,E01025249,53.76278,-2.65328
25249,E01025250,53.7557,-2.66852
25250,E01025251,53.78281,-2.69088
25251,E01025252,53.77953,-2.6811
25252,E01025253,53.79316,-2.67687
25253,E01025254,53.78652,-2.68159
25254,E01025255,53.78816,-2.66213
25255,E01025256,53.78735,-2.71582
25256,E01025257,53.78981,-2.73236
25257,E01025258,53.7881,-2.72143
25258,E01025259,53.79638,-2.72103
25259,E01025260,53.77744,-2.74477
25260,E01025261,53.77973,-2.73592
25261,E01025262,53.78295,-2.74667
25262,E01025263,53.78893,-2.74541
25263,E01025264,53.78591,-2.74049
25264,E01025265,53.77311,-2.75747
25265,E01025266,53.77167,-2.74432
25266,E01025267,53.76932,-2.74951
25267,E01025268,53.76582,-2.75787
25268,E01025269,53.7646,-2.75017
25269,E01025270,53.76349,-2.77918
25270,E01025271,53.76558,-2.76555
25271,E01025272,53.77849,-2.77538
25272,E01025273,53.78464,-2.75534
25273,E01025274,53.77205,-2.70938
25274,E01025275,53.77297,-2.69985
25275,E01025276,53.77532,-2.71144
25276,E01025277,53.80785,-2.71266
25277,E01025278,53.7992,-2.63725
25278,E01025279,53.8509,-2.66099
25279,E01025280,53.81032,-2.78171
25280,E01025281,53.82699,-2.73263
25281,E01025282,53.82163,-2.66338
25282,E01025283,53.7739,-2.64919
25283,E01025284,53.77351,-2.65695
25284,E01025285,53.77219,-2.67002
25285,E01025286,53.77667,-2.63941
25286,E01025287,53.7794,-2.65466
25287,E01025288,53.75993,-2.74144
25288,E01025289,53.75627,-2.71655
25289,E01025290,53.75502,-2.7104
25290,E01025291,53.75041,-2.71168
25291,E01025292,53.76646,-2.7036
25292,E01025293,53.76524,-2.69488
25293,E01025294,53.77021,-2.6951
25294,E01025295,53.76294,-2.6854
25295,E01025296,53.76823,-2.67154
25296,E01025297,53.76475,-2.67848
25297,E01025298,53.768,-2.67833
25298,E01025299,53.79223,-2.70992
25299,E01025300,53.78985,-2.69201
25300,E01025301,53.79736,-2.70176
25301,E01025302,53.79578,-2.70861
25302,E01025303,53.79572,-2.69162
25303,E01025304,53.75229,-2.68747
25304,E01025305,53.75725,-2.68498
25305,E01025306,53.75479,-2.70154
25306,E01025307,53.75944,-2.69603
25307,E01025308,53.77448,-2.7166
25308,E01025309,53.77411,-2.72465
25309,E01025310,53.77075,-2.71807
25310,E01025311,53.77092,-2.72673
25311,E01025312,53.76785,-2.72164
25312,E01025313,53.76727,-2.71192
25313,E01025314,53.76199,-2.71416
25314,E01025315,53.86211,-2.48401
25315,E01025316,53.80864,-2.59717
25316,E01025317,53.81649,-2.57758
25317,E01025318,53.81824,-2.40701
25318,E01025319,53.8176,-2.43907
25319,E01025320,53.96325,-2.42688
25320,E01025321,53.88901,-2.3139
25321,E01025322,53.94892,-2.55134
25322,E01025323,53.80086,-2.51549
25323,E01025324,53.78025,-2.49295
25324,E01025325,53.83083,-2.60429
25325,E01025326,53.85647,-2.56834
25326,E01025327,53.83857,-2.56984
25327,E01025328,53.82949,-2.5952
25328,E01025329,53.86486,-2.4139
25329,E01025330,53.8711,-2.40608
25330,E01025331,53.95178,-2.28166
25331,E01025332,53.79693,-2.45244
25332,E01025333,53.8113,-2.46078
25333,E01025334,53.86277,-2.38477
25334,E01025335,53.86891,-2.38769
25335,E01025336,53.78512,-2.5668
25336,E01025337,53.77006,-2.52912
25337,E01025338,53.86818,-2.39594
25338,E01025339,53.86303,-2.4048
25339,E01025340,53.81116,-2.33572
25340,E01025341,53.80887,-2.36388
25341,E01025342,53.82551,-2.54542
25342,E01025343,53.83451,-2.34043
25343,E01025344,53.87497,-2.40107
25344,E01025345,53.88568,-2.38476
25345,E01025346,53.87195,-2.37566
25346,E01025347,53.88067,-2.37458
25347,E01025348,53.904,-2.41253
25348,E01025349,53.92877,-2.36513
25349,E01025350,53.82149,-2.39665
25350,E01025351,53.84998,-2.43204
25351,E01025352,53.79632,-2.47279
25352,E01025353,53.78745,-2.46356
25353,E01025354,53.85614,-2.36396
25354,E01025355,53.7136,-2.28833
25355,E01025356,53.70704,-2.28947
25356,E01025357,53.66369,-2.31675
25357,E01025358,53.65706,-2.27946
25358,E01025359,53.67978,-2.17345
25359,E01025360,53.67047,-2.17016
25360,E01025361,53.73432,-2.29631
25361,E01025362,53.73674,-2.27782
25362,E01025363,53.69813,-2.32661
25363,E01025364,53.69831,-2.31955
25364,E01025365,53.68917,-2.3142
25365,E01025366,53.70131,-2.31532
25366,E01025367,53.71896,-2.19807
25367,E01025368,53.70844,-2.19554
25368,E01025369,53.70075,-2.20159
25369,E01025370,53.69391,-2.20709
25370,E01025371,53.69508,-2.25901
25371,E01025372,53.69165,-2.27278
25372,E01025373,53.70631,-2.27176
25373,E01025374,53.70038,-2.25686
25374,E01025375,53.64906,-2.17076
25375,E01025376,53.66031,-2.19314
25376,E01025377,53.67089,-2.33605
25377,E01025378,53.68931,-2.36694
25378,E01025379,53.69115,-2.32628
25379,E01025380,53.68891,-2.33176
25380,E01025381,53.70336,-2.17711
25381,E01025382,53.69959,-2.19539
25382,E01025383,53.6915,-2.1889
25383,E01025384,53.6881,-2.2949
25384,E01025385,53.69446,-2.28739
25385,E01025386,53.69887,-2.29238
25386,E01025387,53.70183,-2.3034
25387,E01025388,53.68127,-2.23017
25388,E01025389,53.68415,-2.21294
25389,E01025390,53.70048,-2.22537
25390,E01025391,53.69821,-2.2407
25391,E01025392,53.68089,-2.24958
25392,E01025393,53.72699,-2.24411
25393,E01025394,53.70419,-2.24975
25394,E01025395,53.72282,-2.32812
25395,E01025396,53.70957,-2.3217
25396,E01025397,53.70625,-2.36279
25397,E01025398,53.70487,-2.318
25398,E01025399,53.73196,-2.65894
25399,E01025400,53.7246,-2.64071
25400,E01025401,53.72061,-2.65402
25401,E01025402,53.73694,-2.6547
25402,E01025403,53.74026,-2.66474
25403,E01025404,53.73506,-2.67178
25404,E01025405,53.72406,-2.66705
25405,E01025406,53.73059,-2.67079
25406,E01025407,53.72951,-2.66516
25407,E01025408,53.74588,-2.723
25408,E01025409,53.73805,-2.72964
25409,E01025410,53.73798,-2.73735
25410,E01025411,53.73299,-2.70093
25411,E01025412,53.72954,-2.70888
25412,E01025413,53.73211,-2.62734
25413,E01025414,53.7404,-2.61654
25414,E01025415,53.69587,-2.71712
25415,E01025416,53.69955,-2.72331
25416,E01025417,53.71367,-2.67915
25417,E01025418,53.70231,-2.68365
25418,E01025419,53.72281,-2.71316
25419,E01025420,53.71188,-2.70897
25420,E01025421,53.69993,-2.70438
25421,E01025422,53.69621,-2.69756
25422,E01025423,53.69597,-2.70621
25423,E01025424,53.74888,-2.75644
25424,E01025425,53.75384,-2.73648
25425,E01025426,53.75343,-2.72775
25426,E01025427,53.73799,-2.72184
25427,E01025428,53.73606,-2.71537
25428,E01025429,53.73287,-2.72113
25429,E01025430,53.69194,-2.68871
25430,E01025431,53.69746,-2.69025
25431,E01025432,53.68704,-2.67105
25432,E01025433,53.69873,-2.68155
25433,E01025434,53.68404,-2.68654
25434,E01025435,53.68554,-2.69808
25435,E01025436,53.70001,-2.80167
25436,E01025437,53.70722,-2.77533
25437,E01025438,53.72549,-2.82011
25438,E01025439,53.7256,-2.77591
25439,E01025440,53.73991,-2.8007
25440,E01025441,53.72381,-2.78612
25441,E01025442,53.72128,-2.68957
25442,E01025443,53.72434,-2.67819
25443,E01025444,53.72524,-2.68628
25444,E01025445,53.67952,-2.71343
25445,E01025446,53.68953,-2.70658
25446,E01025447,53.68883,-2.71375
25447,E01025448,53.74649,-2.70798
25448,E01025449,53.74086,-2.71299
25449,E01025450,53.73993,-2.70387
25450,E01025451,53.69336,-2.74557
25451,E01025452,53.7026,-2.73961
25452,E01025453,53.73115,-2.74724
25453,E01025454,53.72508,-2.73913
25454,E01025455,53.71628,-2.75393
25455,E01025456,53.7621,-2.59866
25456,E01025457,53.74739,-2.6622
25457,E01025458,53.74353,-2.63733
25458,E01025459,53.69085,-2.71936
25459,E01025460,53.68161,-2.72521
25460,E01025461,53.73273,-2.68216
25461,E01025462,53.7324,-2.69198
25462,E01025463,53.73971,-2.67697
25463,E01025464,53.74423,-2.69178
25464,E01025465,53.74382,-2.67649
25465,E01025466,53.74687,-2.7336
25466,E01025467,53.74226,-2.74072
25467,E01025468,53.56602,-2.78251
25468,E01025469,53.56183,-2.77718
25469,E01025470,53.56209,-2.76162
25470,E01025471,53.55931,-2.76952
25471,E01025472,53.53361,-2.90238
25472,E01025473,53.54223,-2.92425
25473,E01025474,53.5529,-2.99357
25474,E01025475,53.54687,-2.91436
25475,E01025476,53.55552,-2.89702
25476,E01025477,53.56324,-2.92294
25477,E01025478,53.54893,-2.89202
25478,E01025479,53.5248,-2.84308
25479,E01025480,53.55615,-2.77227
25480,E01025481,53.5542,-2.77859
25481,E01025482,53.553,-2.76595
25482,E01025483,53.59818,-2.84024
25483,E01025484,53.60332,-2.83086
25484,E01025485,53.61391,-2.84043
25485,E01025486,53.58989,-2.85735
25486,E01025487,53.59825,-2.86819
25487,E01025488,53.56441,-2.87369
25488,E01025489,53.56669,-2.86978
25489,E01025490,53.5593,-2.88284
25490,E01025491,53.56458,-2.85517
25491,E01025492,53.54366,-2.77075
25492,E01025493,53.54125,-2.76284
25493,E01025494,53.53776,-2.76732
25494,E01025495,53.5944,-2.97788
25495,E01025496,53.69537,-2.86543
25496,E01025497,53.71656,-2.8664
25497,E01025498,53.69988,-2.84044
25498,E01025499,53.574,-2.9005
25499,E01025500,53.56522,-2.89043
25500,E01025501,53.566,-2.90134
25501,E01025502,53.55977,-2.89831
25502,E01025503,53.53638,-2.75121
25503,E01025504,53.53687,-2.75723
25504,E01025505,53.54104,-2.75344
25505,E01025506,53.5883,-2.80878
25506,E01025507,53.65985,-2.92676
25507,E01025508,53.70895,-2.98023
25508,E01025509,53.68349,-2.93617
25509,E01025510,53.5798,-2.7512
25510,E01025511,53.61033,-2.76613
25511,E01025512,53.58789,-2.76587
25512,E01025513,53.63964,-2.83803
25513,E01025514,53.62717,-2.92504
25514,E01025515,53.6056,-2.89343
25515,E01025516,53.57551,-2.88476
25516,E01025517,53.58144,-2.87389
25517,E01025518,53.57099,-2.88575
25518,E01025519,53.58322,-2.88911
25519,E01025520,53.55217,-2.79107
25520,E01025521,53.5452,-2.78268
25521,E01025522,53.55944,-2.79462
25522,E01025523,53.54085,-2.79667
25523,E01025524,53.54935,-2.80157
25524,E01025525,53.5524,-2.79897
25525,E01025526,53.55008,-2.80953
25526,E01025527,53.54801,-2.76835
25527,E01025528,53.54572,-2.75652
25528,E01025529,53.55119,-2.75131
25529,E01025530,53.68984,-2.83791
25530,E01025531,53.66741,-2.87241
25531,E01025532,53.6817,-2.82586
25532,E01025533,53.667,-2.83666
25533,E01025534,53.53092,-2.72862
25534,E01025535,53.527,-2.75367
25535,E01025536,53.543,-2.73408
25536,E01025537,53.53752,-2.72234
25537,E01025538,53.60455,-2.71724
25538,E01025539,53.58093,-2.72296
25539,E01025540,53.55742,-2.72428
25540,E01025541,53.88916,-3.00651
25541,E01025542,53.88435,-3.01744
25542,E01025543,53.88217,-2.99546
25543,E01025544,53.87764,-3.01154
