id,name,host_id,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,review_scores_rating,,,,,,,,,,
3693544,"Quiet Detached House in Heart of Heaton, Bolton",12756857,53.58265,-2.47475,t,House,Entire home/apt,8,2,4,5,Real Bed,$140.00 ,,,$0.00 ,$25.00 ,1,$0.00 ,100,,,,,,,,,,
3710848,"Spacious, cosy and good value.",18933537,53.50008,-2.30236,t,House,Private room,6,1.5,3,0,Real Bed,$45.00 ,$100.00 ,$350.00 ,$0.00 ,$15.00 ,1,$25.00 ,98,,,,,,,,,,
3724064,Self-contained en-suite room,8664431,53.37033,-2.36381,f,House,Private room,2,1,1,1,Real Bed,$43.00 ,$245.00 ,$900.00 ,,,1,$0.00 ,96,,,,,,,,,,
3773983,Double in Manchester City Centre,8455918,53.4809,-2.224,t,Apartment,Private room,2,1,1,1,Real Bed,$45.00 ,,,$0.00 ,$0.00 ,1,$25.00 ,96,,,,,,,,,,
3787699,Small double Bedroom with breakfast,17669919,53.42698,-2.21815,t,House,Private room,1,1,1,1,Real Bed,$21.00 ,$168.00 ,$560.00 ,,,1,$21.00 ,89,,,,,,,,,,
3794783,Beautiful Large Ensuite Loft Room,19487486,53.40304,-2.16716,t,Loft,Private room,2,1,1,1,Real Bed,$38.00 ,,,$0.00 ,$18.00 ,1,$7.00 ,95,,,,,,,,,,
3815635,Superb Double Room In Manchester City Centre,2895264,53.47463,-2.24102,f,Apartment,Private room,1,1.5,1,1,Real Bed,$100.00 ,$300.00 ,$850.00 ,,,1,$0.00 ,97,,,,,,,,,,
3840683,Spacious and cosy Double Bedroom,N/A,1,1,Real Bed,"{TV,Wifi,Kitchen,""Free street parking"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Garden or backyard"",""Host greets you""}",,$37.00 ,$200.00 ,$650.00 ,$200.00 ,,3,30,3,3,1125,1125,3,f,,,,,,,,,,
3851052,Stylish canal-side central apartment,19833211,53.48215,-2.2214,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$60.00 ,$340.00 ,"$1,100.00 ",$0.00 ,$20.00 ,1,$0.00 ,99,,,,,,,,,,
3896003,Perfect for Airport and Hospital,15159184,53.40483,-2.29174,t,House,Private room,2,1,1,1,Real Bed,$25.00 ,$165.00 ,$500.00 ,$0.00 ,$0.00 ,1,$10.00 ,97,,,,,,,,,,
3937856,The kindness of strangers,19734859,53.44786,-2.20056,t,House,Private room,1,1,1,1,Real Bed,$38.00 ,$200.00 ,$550.00 ,,,1,$0.00 ,100,,,,,,,,,,
4015046,Gorgeous & Spacious West Didsbury Home with Garden,8917794,53.43204,-2.24772,t,House,Entire home/apt,5,1,2,2,Real Bed,$89.00 ,$640.00 ,,,,4,$15.00 ,97,,,,,,,,,,
4021231,"Comfortable, clean and quiet home",20179201,53.4196,-2.33115,t,House,Entire home/apt,2,1,1,1,Real Bed,$25.00 ,,,$0.00 ,$0.00 ,1,$5.00 ,99,,,,,,,,,,
4049632,Luxurious Worsley Apartment for Short Term letting,4949917,53.49935,-2.36127,t,Apartment,Private room,5,2.5,2,7,Real Bed,$200.00 ,,,$300.00 ,$45.00 ,4,$35.00 ,,,,,,,,,,,
4054992,Cozy Double Room Available,21029549,53.45932,-2.17265,t,House,Private room,4,1,1,1,Real Bed,$27.00 ,,,$100.00 ,$0.00 ,1,$25.00 ,93,,,,,,,,,,
4070469,Cute Single Room Available,21029549,53.46072,-2.17283,t,House,Private room,2,1,1,1,Real Bed,$25.00 ,,,$100.00 ,$0.00 ,1,$25.00 ,93,,,,,,,,,,
4088762,Lovely double room in Chorlton,3926962,53.43966,-2.28129,t,Apartment,Private room,2,1,1,1,Real Bed,$39.00 ,$250.00 ,"$1,000.00 ",,,1,$0.00 ,97,,,,,,,,,,
4097769,Cosy Single Room - Canal Views with WiFi,21254433,53.47064,-2.29509,f,Apartment,Private room,1,2,1,1,Futon,$24.00 ,,,,,1,$0.00 ,97,,,,,,,,,,
4110637,Cosy single room - Parking included,14728896,53.48536,-2.13462,t,House,Private room,1,1,1,1,Real Bed,$20.00 ,,,,,1,$0.00 ,97,,,,,,,,,,
4161025,Warm bedroom in cute terrace,19387499,53.46593,-2.19135,t,House,Private room,2,1,1,2,Real Bed,$24.00 ,$167.00 ,$588.00 ,,$10.00 ,1,$10.00 ,98,,,,,,,,,,
4229352,"1.Chorlton, MUFC & Media City, start here!",21949435,53.45107,-2.28201,t,House,Private room,1,1,1,1,Real Bed,$30.00 ,$155.00 ,$546.00 ,,,1,$0.00 ,96,,,,,,,,,,
4229368,"2.Chorlton, MUFC & Media City, start here!",21949435,53.45144,-2.28338,t,House,Private room,2,1,1,1,Real Bed,$35.00 ,$200.00 ,,,,1,$10.00 ,96,,,,,,,,,,
4264857,A single room in family house in Stretford,8360582,53.44866,-2.3264,f,House,Private room,1,1,1,0,Real Bed,$28.00 ,$180.00 ,$400.00 ,,$10.00 ,1,$0.00 ,94,,,,,,,,,,
4275850,Double room with stunning views,3316046,53.47231,-2.25816,f,Apartment,Private room,2,1,1,1,Real Bed,$40.00 ,$252.00 ,$850.00 ,$0.00 ,$30.00 ,1,$10.00 ,94,,,,,,,,,,
4276085,Double room in a friendly household,22200019,53.44839,-2.18699,t,House,Private room,2,1,1,1,Real Bed,$29.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
4295770,Excellent room at Excellent location,22300551,53.46878,-2.24719,f,Apartment,Private room,1,1.5,1,1,Real Bed,$46.00 ,,,,$15.00 ,1,$15.00 ,100,,,,,,,,,,
4312659,Perfect city centre warehouse conversion,22387983,53.4791,-2.23103,f,Loft,Private room,2,1,1,1,Real Bed,$77.00 ,$465.00 ,,,,1,$0.00 ,99,,,,,,,,,,
4321129,City Centre Double Bedroom in the Northern Quarter,11648424,53.4812,-2.23648,f,Apartment,Private room,1,1,1,1,Real Bed,$35.00 ,,,,,1,$0.00 ,80,,,,,,,,,,
4322246,Flat - ideal for Dr Swarmy PLAB Course,21078070,53.44906,-2.19566,f,Apartment,Entire home/apt,3,1,1,1,Real Bed,$50.00 ,$360.00 ,,$80.00 ,$10.00 ,1,$0.00 ,89,,,,,,,,,,
4322918,Sunny stylish room in a happy house,19892769,53.45798,-2.2679,t,House,Private room,2,1,1,1,Real Bed,$38.00 ,$220.00 ,,$0.00 ,$0.00 ,1,$10.00 ,97,,,,,,,,,,
4329652,Lovely Detached House,11933762,53.58164,-2.22466,t,House,Private room,3,1.5,2,2,Real Bed,$35.00 ,$130.00 ,$450.00 ,$0.00 ,$10.00 ,1,$25.00 ,99,,,,,,,,,,
4339988,Didsbury Garden Apartment,18468161,53.42351,-2.24939,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$80.00 ,$600.00 ,,$150.00 ,$20.00 ,2,$10.00 ,96,,,,,,,,,,
4365303,Fab Home in in greater Manchester.,22658867,53.43018,-2.15568,f,Townhouse,Private room,1,1.5,1,1,Real Bed,$50.00 ,,$750.00 ,$80.00 ,$15.00 ,1,$24.00 ,77,,,,,,,,,,
4420536,My Places Elizabeth St. Large Luxury Accommodation,4949917,53.49908,-2.24027,t,Townhouse,Private room,16,2.5,6,16,Real Bed,$800.00 ,,,$400.00 ,$60.00 ,8,$30.00 ,94,,,,,,,,,,
4443387,Basement accommodation,6201208,53.43234,-2.22241,t,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,$100.00 ,$400.00 ,"$1,000.00 ",$200.00 ,$0.00 ,1,$20.00 ,92,,,,,,,,,,
4468181,Double Room in shared apartment,23182584,53.48526,-2.34232,t,Apartment,Private room,1,1,1,1,Real Bed,$18.00 ,$90.00 ,$300.00 ,,,1,$10.00 ,95,,,,,,,,,,
4479762,Old Trafford Bunkhouse - Sir Matt Busby Way - MUFC,23146906,53.46175,-2.28853,f,Apartment,Entire home/apt,6,1,2,6,Real Bed,$80.00 ,,,$250.00 ,$30.00 ,2,$10.00 ,97,,,,,,,,,,
4522194,Abbotsfield Court14 Townhouse for Short Term lets,4949917,53.50813,-2.23676,t,Townhouse,Private room,16,2.5,4,12,Real Bed,$250.00 ,,,$400.00 ,$60.00 ,7,$35.00 ,75,,,,,,,,,,
4548119,"Lovely double bedroom, in mid terrace",8505740,53.6083,-2.39856,t,House,Private room,3,1,1,2,Real Bed,$20.00 ,,,,,1,$10.00 ,97,,,,,,,,,,
4567126,Warm bedroom close city cente,23673949,53.48791,-2.26518,t,Apartment,Private room,2,1,1,1,Real Bed,$28.00 ,$200.00 ,$520.00 ,,,1,$22.00 ,93,,,,,,,,,,
4618417,Well Located Simple Double Room,10222609,53.47562,-2.27599,t,House,Private room,2,1,1,1,Real Bed,$33.00 ,$130.00 ,$420.00 ,,$5.00 ,1,$5.00 ,96,,,,,,,,,,
4635584,"Modern,spacious, car park,2 toilets",4274481,53.45245,-2.22717,t,Apartment,Entire home/apt,6,2,1,1,Real Bed,$69.00 ,$450.00 ,"$1,150.00 ",$200.00 ,$30.00 ,1,$12.00 ,73,,,,,,,,,,
4699698,PARKSIDE:  Shared twin-bedded rooms: £23-£46,24294384,53.44774,-2.29474,t,House,Shared room,3,0.5,1,2,Real Bed,$23.00 ,$133.00 ,$540.00 ,$0.00 ,$0.00 ,1,$23.00 ,95,,,,,,,,,,
4706840,Trafford Mansion (Single Room) Free WiFi,24276634,53.45114,-2.2734,t,Apartment,Private room,1,1.5,1,1,Real Bed,$35.00 ,$135.00 ,$425.00 ,$95.00 ,$20.00 ,1,$0.00 ,95,,,,,,,,,,
4707259,Trafford Mansion (Double Room) Free WiFi,24276634,53.44971,-2.27522,t,Apartment,Private room,1,1.5,1,1,Real Bed,$45.00 ,$150.00 ,$500.00 ,$95.00 ,$20.00 ,1,$0.00 ,88,,,,,,,,,,
4718656,Balcony room opposite the meadows!!,24376435,53.43821,-2.28225,t,House,Private room,2,1,1,1,Real Bed,$10.00 ,,,,,1,$10.00 ,,,,,,,,,,,
4744500,"Apartment Salford Quays,MediaCityUK",24486916,53.47461,-2.28797,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$58.00 ,$400.00 ,"$1,100.00 ",,$15.00 ,1,$0.00 ,98,,,,,,,,,,
4791845,Cosy 2 Bed Apartment  Arena NQ NOMA with Parking,17473725,53.48717,-2.2356,t,Apartment,Entire home/apt,5,1.5,2,2,Real Bed,$78.00 ,,,,$30.00 ,2,$19.00 ,96,,,,,,,,,,
4884152,"Hall Moss Farm, charming serviced holiday cottage.",6649185,53.35053,-2.18034,f,Cottage,Entire home/apt,4,1,2,4,Real Bed,$80.00 ,$525.00 ,,$0.00 ,$50.00 ,4,$0.00 ,98,,,,,,,,,,
4912929,Modern Loft Apartment private entrance parking,3515988,53.56972,-2.36821,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$45.00 ,$271.00 ,$999.00 ,$0.00 ,$30.00 ,1,$0.00 ,98,,,,,,,,,,
4976729,Double room in detached house,15210171,53.48638,-2.30159,f,House,Private room,8,4,4,4,Real Bed,$30.00 ,,,$0.00 ,$20.00 ,1,$15.00 ,,,,,,,,,,,
4992945,Charming Apartment in Vibrant West Didsbury,25742397,53.42736,-2.24777,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$42.00 ,,,$100.00 ,$10.00 ,1,$4.00 ,97,,,,,,,,,,
5000513,Motorhome near city centre and airport.,1560767,53.45145,-2.23948,t,Camper/RV,Entire home/apt,6,1,3,3,Real Bed,$22.00 ,,,$400.00 ,$0.00 ,1,$10.00 ,88,,,,,,,,,,
5072185,Friendly Chorlton Houseshare Double,26193398,53.44129,-2.28631,t,House,Private room,2,1,1,1,Real Bed,$30.00 ,$360.00 ,$798.00 ,$0.00 ,$0.00 ,1,$200.00 ,100,,,,,,,,,,
5091469,"Hi i,m Darren",26303964,53.4425,-2.24241,t,House,Private room,1,1,1,1,Real Bed,$35.00 ,$115.00 ,$350.00 ,,,1,$0.00 ,98,,,,,,,,,,
5121973,"Peaceful Attic-Room, 2, Chorlton",4917842,53.43981,-2.28344,t,House,Private room,1,1.5,1,1,Real Bed,$34.00 ,$216.00 ,$800.00 ,$0.00 ,$0.00 ,1,$25.00 ,99,,,,,,,,,,
5158797,Twin Bedroom in Victorian home,17746047,53.4208,-2.18235,t,House,Private room,2,2,1,2,Real Bed,$42.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
5159501,Unique Houseboat Queenie - sleeps up to 2,26682787,53.49899,-2.41256,t,Boat,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,$540.00 ,,$150.00 ,$10.00 ,1,$0.00 ,98,,,,,,,,,,
5202886,Large family house in Harwood,8505740,53.60435,-2.39853,t,House,Entire home/apt,6,1,3,4,Real Bed,$80.00 ,$500.00 ,"$1,800.00 ",$100.00 ,,4,$10.00 ,93,,,,,,,,,,
5210396,Quiet friendly house in the Suburbs,26954588,53.41406,-2.28918,t,House,Private room,2,1,1,0,Real Bed,$25.00 ,$150.00 ,$610.00 ,,$5.00 ,1,$5.00 ,95,,,,,,,,,,
5237697,Home,27103975,53.45741,-2.22688,t,House,Private room,2,0,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,,,,,,,,,,,
5241395,Lovely 4 Bed house in Manchester,16697099,53.45096,-2.23155,t,House,Entire home/apt,12,2,4,6,Real Bed,$124.00 ,$700.00 ,"$1,800.00 ",$200.00 ,$30.00 ,4,$20.00 ,83,,,,,,,,,,
5247804,Beautiful Family Home,7691062,53.41158,-2.22423,t,House,Private room,1,1.5,1,1,Real Bed,$28.00 ,$230.00 ,$530.00 ,$0.00 ,$0.00 ,1,$10.00 ,100,,,,,,,,,,
5256854,City Center Two Bed Apartment,27209647,53.47234,-2.2479,f,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,$99.00 ,$550.00 ,"$1,900.00 ",$0.00 ,$15.00 ,1,$0.00 ,92,,,,,,,,,,
5270940,MANCHESTER - Beautiful property sleeps upto 20,27284229,53.43369,-2.20753,f,House,Entire home/apt,16,6,10,10,Real Bed,$400.00 ,"$2,800.00 ","$11,200.00 ",$150.00 ,$120.00 ,10,$20.00 ,94,,,,,,,,,,
5297243,"Spacious, Light & Cosy 2 Bed/2 Bathroom Apartment",6792001,53.45588,-2.26046,t,Condominium,Entire home/apt,4,2,2,2,Real Bed,$150.00 ,,,$200.00 ,$30.00 ,1,$0.00 ,100,,,,,,,,,,
5307067,Fab 4 double bedroom home in buzzing West Didsbury,9178184,53.42556,-2.24227,t,House,Entire home/apt,8,3,4,4,Real Bed,$125.00 ,$210.00 ,$675.00 ,$600.00 ,$45.00 ,1,$0.00 ,97,,,,,,,,,,
5354037,"Luxury 2 Bed House - Wi-Fi, Parking & Sunny Garden",6316176,53.48327,-2.27236,f,House,Entire home/apt,4,1,2,2,Real Bed,$82.00 ,$500.00 ,,$100.00 ,$25.00 ,2,$25.00 ,98,,,,,,,,,,
5394862,Two double Rooms in outstanding Victorian House,12089397,53.44395,-2.07218,f,House,Private room,4,1,2,2,Real Bed,$75.00 ,$600.00 ,,$0.00 ,$10.00 ,1,$0.00 ,98,,,,,,,,,,
5426892,PICADILLY STATION   Manchester,10330117,53.48244,-2.21846,f,Apartment,Entire home/apt,4,3,2,2,Real Bed,$90.00 ,$600.00 ,"$2,500.00 ",$300.00 ,$90.00 ,4,$0.00 ,96,,,,,,,,,,
5434596,Loft Conversion apartment,10663450,53.48175,-2.24467,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$71.00 ,$500.00 ,"$1,554.00 ",$100.00 ,,2,$79.00 ,90,,,,,,,,,,
5449233,Short term Accom. suit Contractors & Large Groups,4949917,53.44341,-2.27613,f,House,Private room,16,3,6,19,Real Bed,$180.00 ,,,$400.00 ,$60.00 ,4,$20.00 ,93,,,,,,,,,,
5488725,Double Room; Canalside Near Ethiad & City Centre.,28461411,53.47732,-2.16257,t,House,Private room,2,1,1,1,Real Bed,$40.00 ,,,$0.00 ,$5.00 ,1,$8.00 ,100,,,,,,,,,,
5541034,Friendly house in a great location,28733141,53.43916,-2.28618,t,House,Private room,1,1,1,1,Real Bed,$26.00 ,$160.00 ,$630.00 ,$0.00 ,$8.00 ,1,$10.00 ,96,,,,,,,,,,
5544185,Manchester City Centre 2 Bedroom Apartment,26836949,53.47504,-2.25268,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$100.00 ,$900.00 ,"$3,200.00 ",,,1,$0.00 ,87,,,,,,,,,,
5544328,Manchester City West 2 Bedroom Apartment,26836949,53.48523,-2.25461,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$100.00 ,$800.00 ,"$3,000.00 ",,,1,$0.00 ,100,,,,,,,,,,
5571927,Very clean apt suitable for long-stay with Parking,28878088,53.48996,-2.21432,f,Condominium,Entire home/apt,3,1,1,2,Real Bed,$63.00 ,,,$150.00 ,$75.00 ,2,$10.00 ,97,,,,,,,,,,
5584153,"Saddleworth, Delph village Waterside apartment",27624201,53.56833,-2.02402,f,Apartment,Entire home/apt,3,1,1,3,Real Bed,$65.00 ,,,,,1,$10.00 ,99,,,,,,,,,,
5590149,Studio apartment Didsbury,3956480,53.42064,-2.22505,f,House,Entire home/apt,2,1,1,1,Real Bed,$33.00 ,$210.00 ,,,,1,$5.00 ,98,,,,,,,,,,
5599085,"Central Stockport, well connected",29029492,53.40002,-2.16045,t,House,Private room,3,1.5,1,1,Real Bed,$36.00 ,$155.00 ,$545.00 ,$0.00 ,$7.00 ,1,$13.00 ,95,,,,,,,,,,
5682924,"Close to Salford Quays, City Centre & Salford Uni",27581831,53.49261,-2.28596,f,House,Private room,2,1.5,1,2,Real Bed,$45.00 ,$150.00 ,$450.00 ,,,1,$10.00 ,96,,,,,,,,,,
5700336,Luxury apartment in heart of the Northern Quarter,29554881,53.48009,-2.23476,t,Condominium,Entire home/apt,4,2,2,2,Real Bed,$82.00 ,$500.00 ,"$1,500.00 ",$250.00 ,$45.00 ,2,$25.00 ,97,,,,,,,,,,
5746270,3 bedroom family home near metro,18162624,53.39306,-2.28902,t,House,Entire home/apt,5,1,3,3,Real Bed,$100.00 ,,,,,1,$0.00 ,,,,,,,,,,,
5754857,modern apartment near old Trafford,13374466,53.4688,-2.28271,f,Apartment,Private room,2,1,1,1,Real Bed,$31.00 ,,,,$10.00 ,1,$5.00 ,89,,,,,,,,,,
5777658,Spacious Attic Room in a beautiful period property,5669235,53.64423,-2.32143,t,House,Private room,2,1,1,1,Real Bed,$55.00 ,,,,,2,$15.00 ,100,,,,,,,,,,
5784352,Designers Home Manchester Centre,30008078,53.48676,-2.25261,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$70.00 ,,,$100.00 ,$20.00 ,1,$0.00 ,,,,,,,,,,,
5789718,"Comfortable double room, well located.",29980011,53.45222,-2.24316,t,House,Private room,2,1,1,1,Real Bed,$20.00 ,$220.00 ,$777.00 ,,$25.00 ,1,$0.00 ,90,,,,,,,,,,
5865430,"""Cart Shed Cottage""",30456673,53.61984,-2.09864,f,House,Entire home/apt,2,1,1,1,Real Bed,$50.00 ,,,$0.00 ,$0.00 ,2,$0.00 ,100,,,,,,,,,,
5883738,Close to PICCADILLY STATION 2 bedroom 2 bathroom,2384053,53.48216,-2.2201,f,Apartment,Entire home/apt,4,2,2,2,Real Bed,$100.00 ,$500.00 ,"$1,800.00 ",$300.00 ,$90.00 ,4,$0.00 ,95,,,,,,,,,,
5983345,"City Centre, close to Etihad stadi",6129683,53.49128,-2.2407,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$200.00 ,,,,,1,$0.00 ,95,,,,,,,,,,
6010502,"Bright, Light and Calm Two Bedroom Townhouse, M33",6766640,53.42623,-2.33522,t,House,Entire home/apt,4,1.5,2,2,Real Bed,$135.00 ,,,$0.00 ,$30.00 ,1,$0.00 ,100,,,,,,,,,,
6014196,2 bedroom Flat in Northern Quarter,17702198,53.48132,-2.23583,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,$74.00 ,$450.00 ,,$400.00 ,$60.00 ,2,$10.00 ,96,,,,,,,,,,
6052900,Double room in stylish loft flat,2686669,53.44007,-2.27666,t,Apartment,Private room,2,1,1,1,Real Bed,$25.00 ,$210.00 ,,,$10.00 ,1,$20.00 ,100,,,,,,,,,,
6081998,Cosy room+ensuite 15 mins City Cr,31568577,53.49565,-2.26126,f,House,Private room,2,1,1,1,Real Bed,$39.00 ,$200.00 ,$700.00 ,,,1,$0.00 ,99,,,,,,,,,,
6084998,Bright Double Room in Pretty House,31581397,53.43584,-2.22926,f,House,Private room,2,1,1,1,Real Bed,$28.00 ,$175.00 ,,,,1,$5.00 ,,,,,,,,,,,
6128873,2 Bed Luxury House up to 4 people - WiFi & Parking,6316176,53.48319,-2.27266,f,House,Entire home/apt,4,1,2,2,Real Bed,$88.00 ,$500.00 ,,$100.00 ,$25.00 ,2,$25.00 ,98,,,,,,,,,,
6165510,Stylish city centre apartment (4-6),8089774,53.47682,-2.2394,t,Apartment,Entire home/apt,6,2,2,3,Real Bed,$175.00 ,$650.00 ,,$200.00 ,$30.00 ,4,$20.00 ,98,,,,,,,,,,
6167407,Cosy Single light Room With Garden View,11618063,53.44898,-2.35775,t,House,Private room,1,1,1,1,Real Bed,$25.00 ,,,,,1,$0.00 ,98,,,,,,,,,,
6172921,"Beautiful big rm convenient Uni, City and Christie",32026858,53.42331,-2.23453,t,House,Private room,2,1,1,1,Real Bed,$30.00 ,$125.00 ,,$0.00 ,$0.00 ,1,$0.00 ,99,,,,,,,,,,
6195283,"Big, practical yet cool.......",32127365,53.42087,-2.22632,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$43.00 ,$300.00 ,"$1,263.00 ",,,1,$0.00 ,,,,,,,,,,,
6205531,Loft Room,16055789,53.43352,-2.27778,t,House,Private room,2,1.5,1,1,Real Bed,$40.00 ,$240.00 ,,,,1,$0.00 ,99,,,,,,,,,,
6226738,Apartment in the heart of Manchester!,25591349,53.4666,-2.25724,f,Apartment,Private room,2,1,1,1,Real Bed,$49.00 ,$300.00 ,$900.00 ,,,1,$5.00 ,91,,,,,,,,,,
6242513,Large Attic Room with 2 single beds,21970125,53.43748,-2.26764,t,House,Private room,2,1,1,2,Real Bed,$25.00 ,$167.00 ,$700.00 ,$100.00 ,$6.00 ,1,$10.00 ,98,,,,,,,,,,
6288754,Large Double Room with En-Suite,14471963,53.37315,-2.34669,f,House,Private room,2,1,1,1,Real Bed,$52.00 ,$250.00 ,,$200.00 ,$10.00 ,2,$20.00 ,100,,,,,,,,,,
6330967,"Room with a view, very handy for MAN Airport",32954691,53.41678,-2.3107,t,House,Private room,2,1.5,1,1,Real Bed,$49.00 ,$330.00 ,"$1,500.00 ",$100.00 ,$10.00 ,1,$0.00 ,100,,,,,,,,,,
6333392,"Brooklands, 10 minutes from MAN Airport",32954691,53.41533,-2.31015,t,House,Entire home/apt,7,2.5,3,4,Real Bed,$125.00 ,$800.00 ,"$3,001.00 ",$250.00 ,$55.00 ,1,$0.00 ,96,,,,,,,,,,
6352418,Grade 2 listed picturesque cottage.,23905647,53.58892,-2.47384,t,House,Entire home/apt,4,1,2,2,Real Bed,$50.00 ,,,$0.00 ,$25.00 ,1,$0.00 ,95,,,,,,,,,,
6374786,Modern funky terrace not far from Manchester,33205538,53.44173,-2.182,t,House,Entire home/apt,4,1,2,0,Real Bed,$110.00 ,$250.00 ,,,$20.00 ,1,$0.00 ,98,,,,,,,,,,
6414452,Modern Room 15 Minute Walk to Deansgate / City Ctr,1948933,53.49299,-2.26091,t,House,Private room,2,1.5,1,1,Real Bed,$22.00 ,$210.00 ,,$83.00 ,$6.00 ,1,$0.00 ,99,,,,,,,,,,
6449708,Stunning! 2-Bed City Centre/Northern Quarter,33675841,53.48184,-2.23874,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,$95.00 ,$800.00 ,"$1,950.00 ",$0.00 ,$10.00 ,4,$10.00 ,94,,,,,,,,,,
6466180,Loft-Style Duplex in Heart of City,656091,53.47757,-2.23912,t,Loft,Entire home/apt,4,1,1,2,Real Bed,$75.00 ,,,$0.00 ,$30.00 ,2,$20.00 ,87,,,,,,,,,,
6474741,Lovely1 bed flat... Experience trendy Didsbury !!!,33825442,53.41079,-2.22088,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,$55.00 ,$275.00 ,$850.00 ,,,1,$25.00 ,99,,,,,,,,,,
6475532,Cosy double room,33829973,53.42395,-2.26625,t,House,Private room,2,1,1,1,Real Bed,$18.00 ,$100.00 ,$360.00 ,,,1,$5.00 ,,,,,,,,,,,
6550407,Simister Views,34260818,53.55035,-2.24329,t,Guesthouse,Entire home/apt,3,1,0,2,Real Bed,$32.00 ,,,$300.00 ,$15.00 ,2,$15.00 ,98,,,,,,,,,,
6574274,"Chorlton-Cum-Hardy, Manchester",34380772,53.43913,-2.28073,t,House,Private room,1,2,1,1,Real Bed,$35.00 ,$175.00 ,$425.00 ,,,1,$15.00 ,100,,,,,,,,,,
6581958,Spacious couch in front room,33545947,53.53432,-2.27008,t,House,Private room,2,1,1,2,Real Bed,$40.00 ,$195.00 ,$670.00 ,"$3,867.00 ",$10.00 ,1,$20.00 ,100,,,,,,,,,,
6606100,Double Room next to Picadilly,28731429,53.47982,-2.2302,t,Apartment,Private room,2,1,1,1,Real Bed,$49.00 ,$350.00 ,,,,1,$10.00 ,96,,,,,,,,,,
6612375,"Dairy Cottage, Delph, Saddleworth.",34602133,53.56684,-2.02456,t,Cottage,Entire home/apt,4,1,1,1,Real Bed,$75.00 ,$325.00 ,,,,2,$8.00 ,97,,,,,,,,,,
6621109,Cosy Loft Apartment,5423416,53.48607,-2.29598,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$50.00 ,$330.00 ,$990.00 ,$250.00 ,$25.00 ,2,$8.00 ,94,,,,,,,,,,
6652041,Quiet family house with piano close to the Uni,2523846,53.45112,-2.22916,f,House,Entire home/apt,3,1,2,3,Real Bed,$70.00 ,$350.00 ,$600.00 ,$100.00 ,,4,$10.00 ,80,,,,,,,,,,
6677010,Tranquil sunny double WR/Chorlton,11064258,53.45181,-2.25807,t,House,Private room,2,1,1,0,Real Bed,$27.00 ,,,,$4.00 ,1,$5.00 ,99,,,,,,,,,,
6682373,Spacious City room with en suite,15965360,53.47888,-2.21934,f,Apartment,Private room,2,2,1,1,Real Bed,$55.00 ,$380.00 ,"$1,200.00 ",,,1,$0.00 ,100,,,,,,,,,,
6686743,We have 1 double bed with ensuits,34997903,53.45349,-2.0914,f,Townhouse,Private room,1,1,1,1,Real Bed,$28.00 ,$170.00 ,$570.00 ,$77.00 ,$15.00 ,1,$7.00 ,100,,,,,,,,,,
6689776,Fresh and comfortable single room in a 3 bed house,23770083,53.51416,-2.53372,t,House,Private room,1,1.5,1,1,Real Bed,$19.00 ,,,$0.00 ,$5.00 ,1,$0.00 ,99,,,,,,,,,,
6706755,PARKSIDE: double occupancy £46-£50.,24294384,53.44774,-2.29474,t,House,Private room,2,0.5,1,2,Real Bed,$46.00 ,$280.00 ,,$0.00 ,$0.00 ,2,$20.00 ,78,,,,,,,,,,
6707279,£23> per person (shared occupancy).  £46> Double.,24294384,53.44788,-2.29468,t,House,Shared room,3,0.5,1,2,Real Bed,$23.00 ,$190.00 ,,$0.00 ,$0.00 ,1,$23.00 ,83,,,,,,,,,,
6707541,PARKSIDE:  6 beds.,24294384,53.44759,-2.2947,t,House,Entire home/apt,6,2.5,3,6,Real Bed,$150.00 ,$801.00 ,,$0.00 ,$0.00 ,6,$15.00 ,67,,,,,,,,,,
