id,title,coins,danmakus,follow,views,score,score_count,tags,long_review_count,short_review_count,state,ep,timestamp
3235,SUSHI POLICE,1051,13811,59193,1413243,-1,-1,科幻 奇幻 ,1,25,2,13,1583386449
1714,攻壳机动队 个别的十一人,294,1277,59027,183531,-1,-1,科幻 热血 智斗 ,0,12,2,1,1583386449
3785,DRAMAtical Murder OVA,1647,24408,58813,659086,9.7,433,奇幻 ,0,207,2,1,1583386449
3532,美妙天堂  第三季,5115,67189,58556,3843703,9.3,184,偶像 少儿 ,4,63,2,51,1583386449
1133,天国少女,951,40601,58492,808172,9.6,198,少女 ,3,81,2,39,1583386449
3339,夏娃的时间,1186,6187,58411,304156,9.6,444,机战 科幻 ,9,200,2,6,1583386449
696,创圣的大天使EVOL,809,16611,58382,727198,9.1,184,科幻 热血 机战 架空 ,4,67,2,26,1583386449
3236,矶部矶兵卫物语,965,3435,58316,556618,9.2,168,日常 ,0,88,2,34,1583386449
8712,剧场版 笑傲昙天(外传) 「前篇」,1570,5050,58005,584399,9.7,364,奇幻 ,2,158,2,1,1583386449
2992,京四郎和永远的天空,166,1330,57932,87059,-1,-1,恋爱 奇幻 ,4,37,2,12,1583386449
2170,最后的吸血鬼,1029,5621,57913,461635,9.4,236,热血 ,0,91,2,1,1583386449
2290,樱花大战 TV版,1119,9665,57543,326954,9.5,293,时泪 科幻 热血 机战 ,3,92,2,25,1583386449
1473,机神咆吼,235,1084,57496,118352,8.6,101,科幻 架空 ,0,39,2,12,1583386449
4106,为什么猫都叫不来,891,1739,57378,1093580,9.0,232,萌系 ,1,105,2,12,1583386449
1063,乃木坂春香的秘密 purezza♪,2860,95236,57295,1068792,8.7,245,日常 ,2,87,2,12,1583386449
487,PHI·BRAIN 神之谜题 第一季,865,52103,57256,1255890,9.2,135,奇幻 智斗 推理 ,2,52,2,25,1583386449
5557,解谜之音,651,8590,57233,827416,-1,-1,推理 原创 泡面 ,0,7,2,12,1583386449
4308962,新网球王子,1883,20833,57080,1544789,8.6,249,搞笑 校园 运动 奇幻 ,0,98,2,13,1583386449
1153,GA 艺术科美术设计班,284,754,56867,64902,9.6,142,萌系 搞笑 日常 社团 ,1,51,2,12,1583386449
115472,刀剑神域：序列之争（中文）,4384,20550,56724,1728082,5.4,1017,科幻 动画 冒险 ,11,522,1,2017,1583386449
4124,普通女高中生要做当地偶像,1703,15304,56594,457881,9.6,508,偶像 ,7,217,2,12,1583386449
3745,初音岛II S.S.,664,5378,56587,262628,9.5,209,日常 游戏改 校园 恋爱 ,3,75,2,13,1583386449
5582,天使之卵,1692,7962,56583,425335,9.4,239,,7,82,2,1,1583386449
1395,死神的歌谣,383,7136,56472,452602,9.4,133,萌系 奇幻 ,2,66,2,6,1583386449
28221405,GIVEN 被贈與的未來（僅限台灣地區）,1981,4200,56506,128553,9.7,511,漫画改 音乐 ,4,186,2,11,1583386449
106612,灰与幻想的格林姆迦尔 OVA,9594,8382,56478,1070535,9.8,2173,奇幻 战斗 架空 穿越 ,1,734,2,1,1583386449
118152,剧场版 Free!-Timeless Medley,2942,20871,56352,431787,9.5,471,运动 ,1,129,2,1,1583386449
1844,不可思议的教室,428,1872,56228,105137,9.3,224,搞笑 日常 校园 ,3,73,2,26,1583386449
1705,攻壳机动队 S.A.C. Solid State Society,459,5351,56125,226029,9.4,132,科幻 热血 智斗 ,0,33,2,1,1583386449
1712,攻壳机动队 笑面男,358,2265,55736,275090,-1,-1,科幻 热血 智斗 ,0,12,2,1,1583386449
3567,圣诞之吻SS OVA,1174,22079,55769,1009410,9.6,287,恋爱 校园 日常 治愈 ,1,75,2,2,1583386449
28222623,戰×戀（僅限港澳台地區）,1759,6650,55735,245480,8.5,535,漫画改 校园 恋爱 ,0,223,2,12,1583386449
15072,蜡笔小新 超级美味B级美食大逃亡,3510,35259,55733,1495428,9.7,537,萌系 搞笑 少儿 冒险 ,1,173,2,1,1583386449
797,光明之心 ～幸福的面包～,773,42201,55527,795724,8.4,141,奇幻 热血 架空 ,0,53,2,12,1583386449
2669,小马宝莉 第二季,4259,155171,55546,2282745,9.8,677,萌系 ,2,257,2,26,1583386449
5040,魔法少女？Naria☆Girls,673,18611,55404,721539,-1,-1,萌系 魔法 ,1,15,2,12,1583386449
75912,科学小飞侠Crowds insight,1392,9732,55409,297865,9.6,682,科幻 热血 ,21,267,2,12,1583386449
3488,加速世界 OVA2 加速的顶点,2005,33680,55105,1179027,9.2,225,热血 机战 战斗 ,1,57,2,1,1583386449
2978,浜虎SD（迷你浜虎）,593,6269,54944,432479,-1,-1,萌系 校园 奇幻 泡面 ,0,19,2,10,1583386449
28221622,幼女戰記（僅限港澳台地區）,1086,5874,54958,118551,9.7,784,小说改 穿越 奇幻 战斗 ,8,281,2,12,1583386449
4642,祝福的钟声,387,1459,54803,100112,8.5,128,恋爱 ,0,45,2,12,1583386449
28227618,ENDRO~!,3095,14882,54908,274658,9.8,1722,原创 奇幻 萌系 搞笑 ,14,642,2,12,1583386449
10772,干物妹!小埋R / 我家有個魚乾妹R（僅限港澳台地區）,520,3038,54761,261870,9.0,149,,0,50,2,12,1583386449
901,SACRED SEVEN,713,73027,54707,1060445,9.0,151,奇幻 热血 ,2,55,2,12,1583386449
6069,扩张少女系三重奏,1795,9623,54622,870153,8.6,169,少女 ,3,79,2,29,1583386449
793,Upotte!!,500,4803,54566,125178,8.6,215,科幻 热血 ,3,84,2,10,1583386449
5137,蒸汽男孩,1971,5975,54487,310462,9.3,415,,8,152,2,1,1583386449
3990,飞翔的魔女 小剧场,621,644,54088,282084,9.5,229,少女 ,1,69,2,10,1583386449
2702,战斗妖精雪风,1866,9808,54025,513816,9.8,647,科幻 战斗 ,5,248,2,5,1583386449
1129,神曲奏界Polyphonica crimson S,604,12892,53955,479489,9.0,120,奇幻 架空 ,1,33,2,12,1583386449
731,向阳素描,899,3722,53972,172719,9.6,285,萌系 日常 治愈 ,6,106,2,12,1583386449
3838,头文字D Legend1 -觉醒-,1488,23457,53927,1335947,9.6,160,热血 运动 时泪 ,0,41,2,1,1583386449
1794,忏・再见绝望先生,1738,25075,53935,662443,9.7,426,搞笑 日常 ,3,141,2,13,1583386449
645,我的妹妹是大阪大妈,567,11820,53864,1423505,8.6,171,萌系 搞笑 日常 泡面 ,1,71,2,13,1583386449
121412,机动战士高达 暮光的阿克西斯 红色残影,1523,4946,53885,719319,8.0,259,机战 ,2,103,2,1,1583386449
103012,偶像大师灰姑娘剧场 第三季（TV版）,2450,2578,53760,931544,9.4,249,萌系 偶像 原创 ,0,84,2,13,1583386449
5696,异次元觉醒,358,1760,53686,990664,-1,-1,战斗 ,0,38,2,5,1583386449
4033,RWBY Chibi,7032,16696,53313,4992304,9.7,361,奇幻 战斗 ,0,106,2,24,1583386449
75472,精灵宝可梦 太阳&月亮（中配）,2719,49242,53346,2218672,8.8,275,热血 奇幻 架空 冒险 ,3,107,1,43,1583386449
2853,翼·年代记 鸟笼国的公主,295,983,53265,161869,9.2,172,奇幻 热血 架空 穿越 ,0,58,2,1,1583386449
1391,仰望半月的夜空,1438,7605,53152,341994,9.4,325,奇幻 治愈 小说改 催泪 ,7,135,2,6,1583386449
103072,打工小哥！之2！,3184,3399,53105,1040270,9.4,384,萌系 治愈 ,2,166,2,12,1583386449
28222740,浦岛坂田船的日常,2652,1972,52760,579918,9.3,437,泡面 原创 校园 ,2,159,2,12,1583386449
212,头文字D Final Stage,4465,47976,52753,2989230,9.8,463,时泪 运动 热血 ,7,148,2,4,1583386449
3230,圣哥传,2282,15517,52472,558865,9.7,384,搞笑 日常 ,1,146,2,1,1583386449
5059,棒球伙伴,1985,26552,52408,849179,9.0,190,运动 治愈 ,1,90,2,11,1583386449
4230,上课小动作 OAD,978,25782,52362,920181,9.6,193,搞笑 校园 日常 ,1,74,2,1,1583386449
6070,变形少女,1005,3898,52311,695247,8.9,580,机战 ,2,367,2,5,1583386449
2671,小马宝莉 第四季,3947,145736,52347,2479435,9.7,637,萌系 ,3,238,2,26,1583386449
1230,无限之住人,649,6357,52451,442562,9.1,134,历史 热血 ,2,45,2,13,1583386449
2678,轮回的拉格朗日,423,11214,51820,384337,8.6,119,科幻 奇幻 机战 社团 ,2,50,2,12,1583386449
1938,双恋 Alternative,810,3776,51774,210279,9.6,362,日常 ,3,0,2,13,1583386449
5026,香蕉喵,828,4521,51724,366625,9.5,247,,1,103,2,13,1583386449
764,薄樱鬼 雪华录,584,21075,51666,612709,9.4,102,历史 声控 乙女 ,0,18,2,6,1583386449
4267,高达Reconguista in G,984,20300,51476,731070,8.7,428,机战 ,11,186,2,26,1583386449
209,头文字D Third Stage,2547,66381,51441,1787401,9.6,307,运动 ,4,95,2,1,1583386449
1228,黑塚,578,14021,51431,398557,8.7,146,历史 奇幻 ,7,59,2,12,1583386449
2004,夏娃的时间 剧场版,898,4728,51263,309233,9.5,311,科幻 机战 ,3,113,2,1,1583386449
2306,玩偶游戏,1416,63479,51088,1120539,9.7,314,日常 少儿 ,7,147,2,103,1583386449
1597,浦和小调,256,1366,51062,153249,-1,-1,日常 治愈 ,0,24,2,12,1583386449
5763,阿松 SP 赛马轶事,2615,33579,51014,571970,9.4,323,搞笑 日常 ,0,109,2,1,1583386449
3156,依巴拉度~时间篇,1246,2833,50918,232978,9.5,137,治愈 ,2,72,2,1,1583386449
995,海月姬,1502,12661,50879,489975,9.6,420,搞笑 日常 治愈 ,4,186,2,11,1583386449
2840,米老鼠的黑白动画片生涯,1702,15876,50617,587680,9.6,339,时泪 ,1,132,2,20,1583386449
2579,创圣的大天使LOGOS,2023,90925,50545,2722812,7.4,107,科幻 热血 机战 ,2,35,2,26,1583386449
7,漫研部,476,5179,50412,871512,8.7,127,搞笑 泡面 日常 校园 ,0,46,2,13,1583386449
2893,紫式部 源氏物语,870,12613,50436,524279,-1,-1,历史 恋爱 ,3,21,2,1,1583386449
1878,吟游默示录,82,551,50396,38866,-1,-1,奇幻 ,0,9,2,13,1583386449
28220112,机动战士高达 THE ORIGIN I：苍瞳的卡斯巴尔,2055,4212,50305,386266,9.7,633,机战 科幻 漫画改 ,4,191,2,1,1583386449
3254,东京糖衣巧克力,993,3734,50016,204362,9.4,217,少女 日常 治愈 ,3,86,2,2,1583386449
1719,游☆戏☆王 5D's 第四季,10212,374630,50037,9098900,9.8,866,热血 奇幻 战斗 ,16,276,2,61,1583386449
3797,未确认进行式 OAD,957,5544,49935,671737,9.3,181,恋爱 日常 ,0,61,2,1,1583386449
10412,少女与战车 OVA 这次是真正的安齐奥战,2708,17071,49812,869541,9.8,592,校园 少女 战斗 治愈 ,2,142,2,1,1583386449
676,鸭子的生活,2819,20909,49758,1908966,9.7,376,萌系 搞笑 日常 泡面 ,0,176,2,34,1583386449
2112,新白雪姬传说,204,1652,49720,112534,-1,-1,奇幻 少女 热血 ,0,46,2,13,1583386449
2029,最终兵器彼女,0,19611,49558,436394,9.2,253,科幻 少女 ,2,117,2,13,1583386449
4194,钻石王牌 ～Second Season～,6220,94794,49496,2481774,9.7,1338,运动 ,20,436,2,48,1583386449
6077,青之驱魔师 OAD,0,2134,49430,590368,9.1,198,奇幻 战斗 ,0,59,2,1,1583386449
2906,四娘物语,960,7368,49393,202331,9.4,251,日常 ,0,113,2,2,1583386449
41872,百變小櫻Clear咭（僅限港澳地區）,1729,20908,49159,702391,9.4,444,少女 魔法 漫画改 ,2,178,2,22,1583386449
1569,怪盗JOKER 第一季,2245,96205,49164,2044555,9.7,244,萌系 少儿 ,2,90,2,13,1583386449
28220987,白色相簿 下半篇章,1149,9702,49281,289554,9.5,481,日常 恋爱 游戏改 ,6,175,2,13,1583386449
1426,Happiness!,388,2912,49102,121195,8.6,124,萌系 日常 ,0,69,2,12,1583386449
6424,偶像大师灰姑娘剧场 第二季,3848,4570,48933,1178114,9.4,428,音乐 偶像 原创 ,0,166,2,13,1583386449
1232,西洋古董洋果子店,456,14332,48944,347505,9.4,104,日常 治愈 美食 ,1,45,2,12,1583386449
5437,兔丸,1113,6040,48889,516269,9.6,155,萌系 ,0,80,2,12,1583386449
54992,魔法使的新娘 等待繁星之人（僅限台灣地區）,260,916,48828,41189,9.5,222,恋爱 奇幻 魔法 ,3,80,2,3,1583386449
2062,欢乐课程,430,6576,48743,411413,9.1,103,日常 ,0,44,2,13,1583386449
6369,猎人 剧场版 最后的任务,2063,27911,48742,944787,6.9,283,热血 原创 ,2,113,2,1,1583386449
1041,交响情人梦Finale,1176,21857,48598,883564,9.7,342,少女 音乐 ,7,108,2,11,1583386449
6344,梦之祭！R,1273,12433,48383,1009232,9.2,124,偶像 原创 ,3,46,2,12,1583386449
1091,加奈日记,943,5523,48279,109638,9.6,399,萌系 日常 治愈 ,1,162,2,13,1583386449
1882,遥远时空中 八叶抄,400,18643,48185,480718,-1,-1,奇幻 乙女 架空 穿越 ,1,23,2,26,1583386449
2073,闪灵二人组,952,18904,48169,485158,9.6,278,热血 ,1,116,2,49,1583386449
1470,暗夜第六感,355,18569,48133,326177,-1,-1,科幻 ,2,36,2,24,1583386449
2670,小马宝莉 第三季,3001,62947,48022,1606059,9.7,491,萌系 ,5,183,2,13,1583386449
921,玛莉亚†狂热 第二季,2499,75360,47917,1594344,9.5,414,搞笑 日常 ,1,134,2,12,1583386449
1657,宇宙兄弟,2468,59836,47671,861492,9.8,533,科幻 日常 治愈 热血 ,5,214,2,99,1583386449
6058,新机动战记高达W 无尽的华尔兹,597,4436,47706,567701,9.3,214,机战 原创 科幻 架空 ,0,71,2,3,1583386449
1333,龙鸣,358,1948,47654,234006,6.1,399,科幻 热血 ,1,266,2,26,1583386449
3757,女神异闻录3 剧场版 #2 Midsummer Knight's Dream,3564,30979,47654,1466191,9.5,200,科幻 奇幻 校园 战斗 ,0,46,2,1,1583386449
125692,小马宝莉 友谊的魔力 第七季,4760,66508,47564,1910011,9.7,1489,魔法 ,17,855,2,26,1583386449
2074,灰羽联盟,674,9265,46957,258673,9.3,224,治愈 奇幻 日常 架空 ,8,90,2,13,1583386449
78752,温泉屋小女管家,2666,6427,46834,565757,9.1,280,日常 ,4,123,2,24,1583386449
5097,捉迷藏,674,5211,46701,301789,8.8,157,,2,61,2,1,1583386449
1331,魔人侦探食脑奈罗,1316,30397,46629,787417,9.5,360,奇幻 推理 ,7,151,2,25,1583386449
5561,网球并不可笑嘛 第八季,2495,1883,46534,856877,-1,-1,搞笑 漫画改 泡面 ,0,26,2,12,1583386449
78492,雷顿神秘侦探社～卡特莉的解谜事件簿～,9501,27007,46534,1340699,9.7,751,推理 ,5,340,2,50,1583386449
82712,排球少年剧场版 观念之战,3980,17546,46504,877669,9.8,1120,热血 运动 ,9,346,2,1,1583386449
3255,柴犬阿旺的和式生活,495,3544,46440,285666,-1,-1,萌系 日常 ,0,45,2,80,1583386449
5939,热诚传说～导师的黎明～,791,2781,46311,662421,9.1,141,奇幻 架空 冒险 ,0,23,2,1,1583386449
1020,逆转监督,1529,26541,46187,920657,9.7,373,运动 ,7,172,2,26,1583386449
4462,对某飞行员的追忆,1712,6935,46172,273627,9.5,468,架空 ,7,180,2,1,1583386449
1723,变形金刚 领袖之证 美版第一季,2942,155821,46183,2860537,9.7,420,科幻 热血 ,7,156,2,52,1583386449
2325,魔法骑士,1022,17800,46035,633777,9.5,160,奇幻 少女 魔法 架空 ,2,76,2,49,1583386449
28222854,刀劍神域 Alicization War of Underworld（僅限台灣地區）,1691,4702,46011,233174,9.1,347,小说改 热血 战斗 穿越 ,3,68,2,13,1583386449
1340,逮捕令 第一季,1160,48543,45804,873587,9.6,245,日常 少女 热血 职场 ,2,85,2,51,1583386449
2900,彩虹小马 小马国女孩3：友谊大赛,700,5394,45657,404505,9.6,364,萌系 ,1,151,2,1,1583386449
5019,B-PROJECT（僅限港澳台地區）,321,7816,45514,232387,-1,-1,乙女 音乐 ,0,22,2,12,1583386449
887,无口的森田小姐,736,5564,45500,373950,9.5,172,日常 泡面 ,0,69,2,13,1583386449
1300,彩云国物语 第二季,1037,22416,45478,989483,9.5,227,奇幻 少女 声控 小说改 ,5,79,2,39,1583386449
2998,英国恋物语艾玛,1071,29473,45363,585723,9.3,114,恋爱 治愈 ,2,45,2,12,1583386449
1846,波子汽水,276,1940,45212,275797,9.4,148,日常 治愈 游戏改 ,5,74,2,12,1583386449
4762,Ragnastrike Angels,681,2317,44981,1615361,8.5,150,游戏改 ,1,89,2,12,1583386449
3902,哆啦A梦 大雄的宇宙英雄记,3386,53477,44987,1819123,9.2,286,奇幻 时泪 冒险 ,0,78,2,1,1583386449
3758,女神异闻录3 剧场版 #3 Falling Down,3564,30979,44996,1466193,9.5,192,科幻 奇幻 校园 战斗 ,0,41,2,1,1583386449
35992,VIVIDRED OPERATION,875,10451,44886,213079,9.3,319,科幻 热血 ,3,155,2,12,1583386449
77612,棒球大联盟 2,5472,24592,44745,2301332,9.6,545,运动 漫画改 ,7,248,2,25,1583386449
3387,噬神者 SP,1973,51778,44762,3802663,9.0,104,,1,27,2,4,1583386449
1421,魔法老师涅吉!?,624,13530,44705,712435,8.8,154,萌系 日常 魔法 ,4,66,2,26,1583386449
126192,此花亭奇谭（中配）,2770,10952,44725,868978,9.2,354,萌系 日常 治愈 漫画改 ,4,149,2,12,1583386449
3843,强袭魔女 剧场版,928,5653,44587,424095,9.6,246,热血 科幻 奇幻 战斗 ,4,82,2,1,1583386449
11152,蜡笔小新 呼风唤雨！大人帝国的反击,4269,30755,44674,1000380,9.8,771,萌系 少儿 ,10,261,2,1,1583386449
5311,大都会,1478,3976,44639,260106,9.5,298,科幻 ,8,115,2,1,1583386449
894,白兔糖 特典,1855,2868,44516,296332,9.8,493,日常 治愈 ,2,175,2,4,1583386449
1346,暗夜魔法使,310,6858,44365,418165,-1,-1,奇幻 热血 ,0,29,2,13,1583386449
1778,CANVAS2 七彩的素描,360,2519,44357,72508,9.1,155,少女 治愈 ,2,71,2,24,1583386449
6454,Classica Loid 第二季,2633,24798,44313,883044,8.6,529,原创 ,8,277,2,25,1583386449
5808,战国鸟兽戏画～乙～,1230,3144,44289,797798,-1,-1,泡面 搞笑 日常 历史 ,0,26,2,13,1583386449
3286,旅街LateShow,1076,6579,43978,408878,-1,-1,日常 治愈 美食 ,0,23,2,4,1583386449
235,乌瑟的穷困生活,352,10239,43970,816692,-1,-1,萌系 搞笑 日常 泡面 ,0,33,2,12,1583386449
5791,新撰组镇魂歌 二分之一,1089,3269,43949,745676,-1,-1,搞笑 泡面 历史 ,0,19,2,12,1583386449
765,薄樱鬼 番外,155,1790,43925,196026,-1,-1,历史 声控 乙女 ,0,8,2,12,1583386449
646,漫画少女,448,4927,43877,673587,8.8,105,萌系 日常 泡面 ,0,32,2,14,1583386449
5263,记忆沉睡的孩子 奔向天空的摇篮,296,2460,43837,222544,-1,-1,,1,35,2,1,1583386449
3783,AIR 剧场版,1180,11961,43810,364549,8.1,286,奇幻 日常 治愈 ,1,101,2,1,1583386449
3844,强袭魔女:胜利之箭行动,895,11525,43605,569902,9.4,128,热血 科幻 战斗 ,1,39,2,3,1583386449
1146,青之花,590,1994,43409,270237,9.5,180,日常 少女 治愈 ,4,69,2,11,1583386449
953,分形世界,494,7446,43266,208155,8.3,185,奇幻 ,8,87,2,11,1583386449
6184,RWBY Chibi 第二季,5907,9864,43033,3204597,9.7,657,奇幻 战斗 ,0,256,2,23,1583386449
2319,鬼神童子ZENKI,1137,18183,43013,763753,9.5,145,奇幻 热血 ,1,55,2,51,1583386449
14512,蜡笔小新 超时空！呼风唤雨的我的新娘,3366,27283,42953,996355,9.7,515,萌系 搞笑 少儿 穿越 ,3,171,2,1,1583386449
28221676,JOJO的奇妙冒險 不滅鉆石（僅限港澳台地區）,488,6870,42908,97289,9.5,490,漫画改 战斗 冒险 ,2,177,2,39,1583386449
4638,私立堀镡学园 番外篇,518,3547,42483,352463,9.6,146,萌系 搞笑 校园 ,1,64,2,1,1583386449
644,AKB0048 第二季,484,42786,42435,2247635,9.6,330,科幻 音乐 热血 偶像 ,3,122,2,13,1583386449
5349,包在小可身上,884,8064,42220,448739,9.5,252,萌系 ,0,92,2,1,1583386449
582,王者天下,2477,86097,42192,2472608,9.4,362,历史 热血 智斗 ,2,143,2,38,1583386449
2324,橘子酱男孩,404,31989,41847,571645,-1,-1,少女 校园 ,1,31,2,76,1583386449
907,吸血猫,420,25364,41645,1007613,9.2,103,萌系 日常 泡面 治愈 ,0,47,2,12,1583386449
2458,凡尔赛玫瑰,645,24189,41593,394936,9.7,180,少女 历史 时泪 ,3,72,2,40,1583386449
1408,武装炼金,648,16358,41397,487200,9.3,183,热血 ,2,84,2,26,1583386449
26334240,一弦定音！（僅限港澳台地區）,1843,4005,41280,218806,9.4,387,漫画改 恋爱 校园 音乐 ,2,144,2,13,1583386449
2454,宇宙战舰大和号 2199,2390,56563,41098,1351775,9.7,515,时泪 科幻 热血 ,1,184,2,26,1583386449
519,现视研 二代目,1021,87073,41054,577266,9.6,306,日常 少女 ,3,128,2,13,1583386449
28222851,Fate/Grand Order - 絕對魔獸戰線巴比倫尼亞 -（僅限台灣地區）,2163,4492,40933,247243,9.1,336,游戏改 穿越 奇幻 战斗 ,0,69,1,18,1583386449
5564,雨色可可 in Hawaii,434,2097,40832,457290,-1,-1,日常 泡面 ,0,3,2,12,1583386449
7952,群居姐妹 OVA,2862,5021,40930,1192605,9.7,545,日常 泡面 漫画改 ,1,164,2,1,1583386449
1234,魔法使的注意事项,305,5393,40737,215456,-1,-1,奇幻 治愈 魔法 ,2,24,2,12,1583386449
3482,魔弹之王与战姬 SP 堤格尔君与战姬亲,728,3296,40348,903937,8.8,166,奇幻 泡面 架空 ,0,56,2,14,1583386449
3800,只要你说你爱我 OAD,555,10969,40228,641546,8.7,116,恋爱 少女 ,0,37,2,1,1583386449
4108,苍穹之法芙娜EXODUS,1553,10223,40046,461575,9.7,732,机战 战斗 ,13,274,2,13,1583386449
2952,魔女的考验【中文】,704,30974,39993,955503,9.5,125,萌系 奇幻 少女 魔法 ,1,69,2,51,1583386449
1246,二十面相少女,558,14380,39947,296176,9.3,141,奇幻 热血 ,4,52,2,22,1583386449
2168,沉默的未知,244,5526,39920,203137,-1,-1,科幻 热血 ,1,31,2,26,1583386449
28221447,机动战士高达 THE ORIGIN IV：命运的前夜,1238,4727,39870,333830,9.7,381,机战 科幻 漫画改 ,0,75,2,1,1583386449
6059,怪物弹珠 第二季 前篇,316,2886,39721,294337,-1,-1,奇幻 战斗 ,0,21,2,24,1583386449
2738,侦探小队KZ事件簿,741,26052,39518,1140289,-1,-1,校园 少女 日常 ,2,23,2,16,1583386449
19632,故乡漫游 日本的古老传说 第二季,259,1212,39333,95235,-1,-1,少儿 ,0,37,2,11,1583386449
1416,赐予护女神的祝福,191,1068,39332,54741,-1,-1,萌系 奇幻 ,0,29,2,24,1583386449
5485,当女孩遇到熊 SP,528,2680,39319,301118,8.7,177,日常 治愈 ,1,58,2,2,1583386449
2102,星之卡比,1862,34007,39348,807115,9.7,261,萌系 奇幻 搞笑 治愈 ,2,119,2,100,1583386449
1449,我的女神 缤纷之翼,844,6172,39244,208851,9.8,447,时泪 治愈 奇幻 ,1,165,2,24,1583386449
162,罗德岛战记,823,8223,39259,447321,9.6,243,时泪 奇幻 神魔 架空 ,3,81,2,13,1583386449
3485,棺姬嘉依卡 OVA,640,6906,39226,346057,9.4,133,奇幻 架空 ,1,49,2,1,1583386449
4970,苍之茧,513,1452,38850,132228,9.3,170,科幻 ,2,60,2,1,1583386449
3268,One Off,596,3367,38831,133022,9.6,150,少女 日常 治愈 ,2,61,2,4,1583386449
2221,弹珠警察,690,4740,38671,487316,8.9,133,萌系 热血 ,0,57,2,50,1583386449
1864,心动的日子,283,1227,38510,76941,9.3,150,日常 治愈 ,2,66,2,26,1583386449
1862,枪心剑刃,470,3939,38367,141834,9.5,270,奇幻 架空 ,2,103,2,26,1583386449
28221037,机动战士高达 THE ORIGIN III：破晓起义,1137,4900,38301,268164,9.7,344,机战 科幻 漫画改 ,0,74,2,1,1583386449
11632,蜡笔小新 呼风唤雨！光荣烧肉之路,2155,27958,38053,871899,9.7,293,萌系 少儿 ,2,80,2,1,1583386449
3505,我们大家的河合庄 SP,735,1117,37918,967503,9.5,221,日常 ,1,86,2,13,1583386449
82132,排球少年剧场版 胜者与败者,2381,6290,37911,688605,9.7,646,热血 运动 ,2,197,2,1,1583386449
28220843,机动战士高达AGE,916,18528,37827,376064,8.7,411,原创 科幻 机战 ,11,162,2,49,1583386449
5510,时间飞船24,548,15945,37701,629449,-1,-1,科幻 原创 ,0,12,2,24,1583386449
35572,蜡笔小新 呼风唤雨！夕阳下的春日部男孩,2356,24304,37729,838070,9.8,413,萌系 搞笑 少儿 ,2,127,2,1,1583386449
678,宫河家的空腹,961,11671,37553,799665,9.0,265,萌系 日常 泡面 治愈 ,2,104,2,10,1583386449
73092,宇宙战舰大和号2202 爱的战士,6373,17519,37453,1674309,9.4,424,,2,141,1,02,1583386449
3363,怪谈餐厅,973,23424,37415,445357,9.5,181,奇幻 校园 日常 ,0,86,2,23,1583386449
1718,游☆戏☆王 5D's 第二季,10212,374630,37281,9098910,9.7,387,热血 奇幻 战斗 ,4,81,2,38,1583386449
1427,月桂树的王子们,83,5059,37147,289244,-1,-1,乙女 ,0,1,2,13,1583386449
5545,怪盗Joker 第四季,2642,37214,37118,1424818,9.7,253,漫画改 推理 ,3,108,2,13,1583386449
5872,越狱兔 第5季,9310,72560,37124,3621656,9.6,398,萌系 搞笑 泡面 ,0,122,2,13,1583386449
2315,近所物语,390,16841,37091,399110,9.5,105,日常 少女 ,1,34,2,50,1583386449
14532,蜡笔小新 呼风唤雨黄金的间谍大作战,1782,16655,37172,941668,9.6,231,萌系 搞笑 少儿 ,1,65,2,1,1583386449
4603,流★星LENS,466,4674,36911,354034,-1,-1,恋爱 少女 ,0,25,2,1,1583386449
25567597,ULTRAMAN 机动奥特曼（中配）,80025,373255,36751,20013038,9.3,1010,漫画改 奇幻 战斗 科幻 ,2,437,2,13,1583386449
2358,蓝宝石之谜,2735,62836,36742,1246025,9.5,253,科幻 热血 冒险 ,6,85,2,39,1583386449
2137,足球小将 83版,1347,69194,36715,1583506,9.5,182,时泪 运动 热血 ,1,58,2,125,1583386449
78172,美妙☆频道,5643,11919,36699,1177896,8.3,309,音乐 偶像 原创 ,8,117,1,98,1583386449
5490,失忆症  SP,830,18526,36736,476736,9.4,124,乙女 治愈 ,0,41,2,1,1583386449
1922,舞-HIME,634,10326,36693,256530,9.3,248,奇幻 热血 魔法 ,4,98,2,26,1583386449
4083,笨蛋男友,309,6265,36649,417993,-1,-1,日常 ,0,26,2,8,1583386449
3832,薄樱鬼 第二章 士魂苍穹,574,17112,36577,319179,-1,-1,声控 历史 ,2,29,2,1,1583386449
1040,交响情人梦 巴黎篇,1106,25197,36562,734115,9.7,246,少女 音乐 ,2,53,2,11,1583386449
11663079,次元发电机,25422,15378,36457,1940056,9.7,538,声控 ,0,160,1,38,1583386449
817,暴力宇宙海贼,5447,75804,36401,1708076,9.6,335,科幻 战斗 日常 ,3,134,2,26,1583386449
28222933,网球王子 BEST GAMES!!,1806,5190,36421,486692,-1,-1,漫画改 热血 奇幻 社团 ,0,0,1,03,1583386449
2171,学校怪谈,690,22587,36377,468773,9.3,144,日常 ,0,61,2,20,1583386449
2825,花田少年史,932,6086,36320,138332,9.8,645,日常 治愈 时泪 ,11,306,2,25,1583386449
4398,南家三姐妹 夏日假期,1988,15586,36363,489016,9.7,249,萌系 搞笑 日常 ,0,77,2,1,1583386449
2208,无限的未知,561,14973,36293,342074,9.3,203,科幻 ,7,86,2,26,1583386449
24101539,偶像大师灰姑娘剧场 第四季（TV版）,2649,1869,36219,748663,9.5,173,原创 日常 偶像 萌系 ,0,50,2,13,1583386449
